feature_pair,feature_a,feature_b,schemas_with_pair,schemas_without_pair,support,over_with_pair,over_without_pair,over_denominator_with,over_denominator_without,over_rate_with,over_rate_without,lift,delta,eligible_lift
has_default__AND__has_pattern,has_default,has_pattern,7,88,0.0736842,8,112,10,146,0.8,0.767123,1.04286,0.0328767,false
has_additionalProperties__AND__has_maximum,has_additionalProperties,has_maximum,10,85,0.105263,11,109,14,142,0.785714,0.767606,1.02359,0.0181087,false
has_anyOf__AND__has_pattern,has_anyOf,has_pattern,10,85,0.105263,11,109,14,142,0.785714,0.767606,1.02359,0.0181087,false
has_maximum__AND__has_oneOf,has_maximum,has_oneOf,10,85,0.105263,11,109,14,142,0.785714,0.767606,1.02359,0.0181087,false
has_maximum__AND__has_pattern,has_maximum,has_pattern,10,85,0.105263,11,109,14,142,0.785714,0.767606,1.02359,0.0181087,false
has_allOf__AND__has_anyOf,has_allOf,has_anyOf,6,89,0.0631579,7,113,9,147,0.777778,0.768707,1.0118,0.00907029,false
has_allOf__AND__has_oneOf,has_allOf,has_oneOf,5,90,0.0526316,7,113,9,147,0.777778,0.768707,1.0118,0.00907029,false
has_maxLength__AND__has_oneOf,has_maxLength,has_oneOf,8,87,0.0842105,10,110,13,143,0.769231,0.769231,1,0,false
has_defs__AND__has_maxItems,has_defs,has_maxItems,6,89,0.0631579,6,114,8,148,0.75,0.77027,0.973684,-0.0202703,false
has_maxItems__AND__has_ref,has_maxItems,has_ref,6,89,0.0631579,6,114,8,148,0.75,0.77027,0.973684,-0.0202703,false
has_allOf__AND__has_minLength,has_allOf,has_minLength,5,90,0.0526316,6,114,8,148,0.75,0.77027,0.973684,-0.0202703,false
has_anyOf__AND__has_minItems,has_anyOf,has_minItems,9,86,0.0947368,9,111,12,144,0.75,0.770833,0.972973,-0.0208333,false
has_boolean_schema__AND__has_maximum,has_boolean_schema,has_maximum,9,86,0.0947368,9,111,12,144,0.75,0.770833,0.972973,-0.0208333,false
has_anyOf__AND__has_minLength,has_anyOf,has_minLength,8,87,0.0842105,9,111,12,144,0.75,0.770833,0.972973,-0.0208333,false
has_maxLength__AND__has_maximum,has_maxLength,has_maximum,8,87,0.0842105,9,111,12,144,0.75,0.770833,0.972973,-0.0208333,false
has_maximum__AND__has_minLength,has_maximum,has_minLength,8,87,0.0842105,9,111,12,144,0.75,0.770833,0.972973,-0.0208333,false
has_defs__AND__has_maxLength,has_defs,has_maxLength,13,82,0.136842,14,106,19,137,0.736842,0.773723,0.952334,-0.0368805,false
has_maxLength__AND__has_ref,has_maxLength,has_ref,13,82,0.136842,14,106,19,137,0.736842,0.773723,0.952334,-0.0368805,false
has_maximum__AND__has_minItems,has_maximum,has_minItems,10,85,0.105263,8,112,11,145,0.727273,0.772414,0.941558,-0.0451411,false
has_anyOf__AND__has_maxLength,has_anyOf,has_maxLength,8,87,0.0842105,8,112,11,145,0.727273,0.772414,0.941558,-0.0451411,false
has_defs__AND__has_minLength,has_defs,has_minLength,11,84,0.115789,12,108,17,139,0.705882,0.776978,0.908497,-0.0710961,false
has_minLength__AND__has_ref,has_minLength,has_ref,11,84,0.115789,12,108,17,139,0.705882,0.776978,0.908497,-0.0710961,false
has_minItems__AND__has_oneOf,has_minItems,has_oneOf,8,87,0.0842105,7,113,10,146,0.7,0.773973,0.904425,-0.0739726,false
has_additionalProperties__AND__has_not,has_additionalProperties,has_not,7,88,0.0736842,7,113,10,146,0.7,0.773973,0.904425,-0.0739726,false
has_anyOf__AND__has_not,has_anyOf,has_not,7,88,0.0736842,7,113,10,146,0.7,0.773973,0.904425,-0.0739726,false
has_boolean_schema__AND__has_not,has_boolean_schema,has_not,7,88,0.0736842,7,113,10,146,0.7,0.773973,0.904425,-0.0739726,false
has_defs__AND__has_not,has_defs,has_not,7,88,0.0736842,7,113,10,146,0.7,0.773973,0.904425,-0.0739726,false
has_enum__AND__has_not,has_enum,has_not,7,88,0.0736842,7,113,10,146,0.7,0.773973,0.904425,-0.0739726,false
has_items__AND__has_not,has_items,has_not,7,88,0.0736842,7,113,10,146,0.7,0.773973,0.904425,-0.0739726,false
has_maxLength__AND__has_not,has_maxLength,has_not,7,88,0.0736842,7,113,10,146,0.7,0.773973,0.904425,-0.0739726,false
has_minLength__AND__has_not,has_minLength,has_not,7,88,0.0736842,7,113,10,146,0.7,0.773973,0.904425,-0.0739726,false
has_not__AND__has_pattern,has_not,has_pattern,7,88,0.0736842,7,113,10,146,0.7,0.773973,0.904425,-0.0739726,false
has_not__AND__has_properties,has_not,has_properties,7,88,0.0736842,7,113,10,146,0.7,0.773973,0.904425,-0.0739726,false
has_not__AND__has_ref,has_not,has_ref,7,88,0.0736842,7,113,10,146,0.7,0.773973,0.904425,-0.0739726,false
has_not__AND__has_required,has_not,has_required,7,88,0.0736842,7,113,10,146,0.7,0.773973,0.904425,-0.0739726,false
has_not__AND__has_type,has_not,has_type,7,88,0.0736842,7,113,10,146,0.7,0.773973,0.904425,-0.0739726,false
has_enum__AND__has_maxItems,has_enum,has_maxItems,12,83,0.126316,11,109,16,140,0.6875,0.778571,0.883028,-0.0910714,false
has_items__AND__has_maxItems,has_items,has_maxItems,12,83,0.126316,11,109,16,140,0.6875,0.778571,0.883028,-0.0910714,false
has_maxItems__AND__has_minItems,has_maxItems,has_minItems,12,83,0.126316,11,109,16,140,0.6875,0.778571,0.883028,-0.0910714,false
has_maxItems__AND__has_properties,has_maxItems,has_properties,12,83,0.126316,11,109,16,140,0.6875,0.778571,0.883028,-0.0910714,false
has_maxItems__AND__has_required,has_maxItems,has_required,12,83,0.126316,11,109,16,140,0.6875,0.778571,0.883028,-0.0910714,false
has_maxItems__AND__has_type,has_maxItems,has_type,12,83,0.126316,11,109,16,140,0.6875,0.778571,0.883028,-0.0910714,false
has_maxItems__AND__has_oneOf,has_maxItems,has_oneOf,5,90,0.0526316,4,116,6,150,0.666667,0.773333,0.862069,-0.106667,false
has_allOf__AND__has_not,has_allOf,has_not,4,91,0.0421053,4,116,6,150,0.666667,0.773333,0.862069,-0.106667,false
has_minLength__AND__has_oneOf,has_minLength,has_oneOf,5,90,0.0526316,5,115,8,148,0.625,0.777027,0.804348,-0.152027,false
has_anyOf__AND__has_maxItems,has_anyOf,has_maxItems,4,91,0.0421053,3,117,5,151,0.6,0.774834,0.774359,-0.174834,false
has_allOf__AND__has_minItems,has_allOf,has_minItems,3,92,0.0315789,3,117,5,151,0.6,0.774834,0.774359,-0.174834,false
has_anyOf__AND__has_oneOf,has_anyOf,has_oneOf,5,90,0.0526316,4,116,7,149,0.571429,0.778523,0.73399,-0.207095,false
has_additionalProperties__AND__has_maxItems,has_additionalProperties,has_maxItems,8,87,0.0842105,6,114,11,145,0.545455,0.786207,0.69378,-0.240752,false
has_boolean_schema__AND__has_maxItems,has_boolean_schema,has_maxItems,8,87,0.0842105,6,114,11,145,0.545455,0.786207,0.69378,-0.240752,false
has_maxItems__AND__has_pattern,has_maxItems,has_pattern,7,88,0.0736842,6,114,11,145,0.545455,0.786207,0.69378,-0.240752,false
has_maxLength__AND__has_minItems,has_maxLength,has_minItems,11,84,0.115789,9,111,17,139,0.529412,0.798561,0.662957,-0.269149,false
has_minItems__AND__has_not,has_minItems,has_not,4,91,0.0421053,3,117,6,150,0.5,0.78,0.641026,-0.28,false
has_not__AND__has_oneOf,has_not,has_oneOf,4,91,0.0421053,3,117,6,150,0.5,0.78,0.641026,-0.28,false
has_maxItems__AND__has_maxLength,has_maxItems,has_maxLength,6,89,0.0631579,5,115,10,146,0.5,0.787671,0.634783,-0.287671,false
has_maxItems__AND__has_minLength,has_maxItems,has_minLength,6,89,0.0631579,5,115,10,146,0.5,0.787671,0.634783,-0.287671,false
has_allOf__AND__has_multipleOf,has_allOf,has_multipleOf,2,93,0.0210526,1,119,3,153,0.333333,0.777778,0.428571,-0.444444,false
has_anyOf__AND__has_multipleOf,has_anyOf,has_multipleOf,2,93,0.0210526,1,119,3,153,0.333333,0.777778,0.428571,-0.444444,false
has_multipleOf__AND__has_pattern,has_multipleOf,has_pattern,2,93,0.0210526,1,119,3,153,0.333333,0.777778,0.428571,-0.444444,false
has_defs__AND__has_multipleOf,has_defs,has_multipleOf,3,92,0.0315789,1,119,5,151,0.2,0.788079,0.253782,-0.588079,false
has_items__AND__has_multipleOf,has_items,has_multipleOf,3,92,0.0315789,1,119,5,151,0.2,0.788079,0.253782,-0.588079,false
has_minItems__AND__has_multipleOf,has_minItems,has_multipleOf,3,92,0.0315789,1,119,5,151,0.2,0.788079,0.253782,-0.588079,false
has_minimum__AND__has_multipleOf,has_minimum,has_multipleOf,3,92,0.0315789,1,119,5,151,0.2,0.788079,0.253782,-0.588079,false
has_multipleOf__AND__has_ref,has_multipleOf,has_ref,3,92,0.0315789,1,119,5,151,0.2,0.788079,0.253782,-0.588079,false
has_multipleOf__AND__has_required,has_multipleOf,has_required,3,92,0.0315789,1,119,5,151,0.2,0.788079,0.253782,-0.588079,false
has_additionalProperties__AND__has_multipleOf,has_additionalProperties,has_multipleOf,4,91,0.0421053,1,119,7,149,0.142857,0.798658,0.178872,-0.655801,false
has_boolean_schema__AND__has_multipleOf,has_boolean_schema,has_multipleOf,4,91,0.0421053,1,119,7,149,0.142857,0.798658,0.178872,-0.655801,false
has_multipleOf__AND__has_properties,has_multipleOf,has_properties,4,91,0.0421053,1,119,7,149,0.142857,0.798658,0.178872,-0.655801,false
has_multipleOf__AND__has_type,has_multipleOf,has_type,4,91,0.0421053,1,119,7,149,0.142857,0.798658,0.178872,-0.655801,false
has_default__AND__has_maxItems,has_default,has_maxItems,1,94,0.0105263,0,120,0,156,0,0.769231,0,-0.769231,false
has_allOf__AND__has_maxItems,has_allOf,has_maxItems,1,94,0.0105263,0,120,2,154,0,0.779221,0,-0.779221,false
has_enum__AND__has_multipleOf,has_enum,has_multipleOf,1,94,0.0105263,0,120,2,154,0,0.779221,0,-0.779221,false
has_maxItems__AND__has_multipleOf,has_maxItems,has_multipleOf,1,94,0.0105263,0,120,2,154,0,0.779221,0,-0.779221,false
has_maxItems__AND__has_not,has_maxItems,has_not,1,94,0.0105263,0,120,2,154,0,0.779221,0,-0.779221,false
has_maximum__AND__has_multipleOf,has_maximum,has_multipleOf,1,94,0.0105263,0,120,2,154,0,0.779221,0,-0.779221,false
has_multipleOf__AND__has_not,has_multipleOf,has_not,1,94,0.0105263,0,120,2,154,0,0.779221,0,-0.779221,false
has_multipleOf__AND__has_oneOf,has_multipleOf,has_oneOf,1,94,0.0105263,0,120,2,154,0,0.779221,0,-0.779221,false
has_maxLength__AND__has_multipleOf,has_maxLength,has_multipleOf,2,93,0.0210526,0,120,4,152,0,0.789474,0,-0.789474,false
has_minLength__AND__has_multipleOf,has_minLength,has_multipleOf,2,93,0.0210526,0,120,4,152,0,0.789474,0,-0.789474,false
