schema_id,test_id,tokens_checked,num_tokens,rejection_ratio,first_rejected_token_index
Github_medium---o62016.json,Github_medium---o62016.json::test_00004,106,114,0.929825,105
Github_medium---o62073.json,Github_medium---o62073.json::test_00000,4,25,0.16,3
Github_medium---o6256.json,Github_medium---o6256.json::test_00000,11,378,0.0291005,10
Github_medium---o62963.json,Github_medium---o62963.json::test_00003,118,124,0.951613,117
Github_medium---o63382.json,Github_medium---o63382.json::test_00000,4,191,0.0209424,3
Github_medium---o63382.json,Github_medium---o63382.json::test_00001,4,182,0.021978,3
Github_medium---o63383.json,Github_medium---o63383.json::test_00000,6,119,0.0504202,5
Github_medium---o63475.json,Github_medium---o63475.json::test_00000,1,170,0.00588235,0
Github_medium---o63475.json,Github_medium---o63475.json::test_00001,1,159,0.00628931,0
Github_medium---o63514.json,Github_medium---o63514.json::test_00000,16,236,0.0677966,15
Github_medium---o63514.json,Github_medium---o63514.json::test_00007,16,160,0.1,15
Github_medium---o63683.json,Github_medium---o63683.json::test_00002,82,105,0.780952,81
Github_medium---o64611.json,Github_medium---o64611.json::test_00000,6,218,0.0275229,5
Github_medium---o64611.json,Github_medium---o64611.json::test_00001,6,226,0.0265487,5
Github_medium---o64718.json,Github_medium---o64718.json::test_00000,229,389,0.588689,228
Github_medium---o64882.json,Github_medium---o64882.json::test_00000,16,34,0.470588,15
Github_medium---o64886.json,Github_medium---o64886.json::test_00000,17,50,0.34,16
Github_medium---o64886.json,Github_medium---o64886.json::test_00001,10,65,0.153846,9
Github_medium---o64888.json,Github_medium---o64888.json::test_00000,9,44,0.204545,8
Github_medium---o64888.json,Github_medium---o64888.json::test_00001,9,44,0.204545,8
Github_medium---o64890.json,Github_medium---o64890.json::test_00000,18,36,0.5,17
Github_medium---o64891.json,Github_medium---o64891.json::test_00000,18,74,0.243243,17
Github_medium---o65001.json,Github_medium---o65001.json::test_00000,55,321,0.17134,54
Github_medium---o65456.json,Github_medium---o65456.json::test_00000,67,88,0.761364,66
Github_medium---o65456.json,Github_medium---o65456.json::test_00003,66,79,0.835443,65
Github_medium---o65486.json,Github_medium---o65486.json::test_00000,83,383,0.21671,82
Github_medium---o65486.json,Github_medium---o65486.json::test_00001,83,374,0.221925,82
Github_medium---o65503.json,Github_medium---o65503.json::test_00000,327,342,0.95614,326
Github_medium---o65503.json,Github_medium---o65503.json::test_00001,318,333,0.954955,317
Github_medium---o65504.json,Github_medium---o65504.json::test_00000,132,367,0.359673,131
Github_medium---o65504.json,Github_medium---o65504.json::test_00001,126,287,0.439024,125
Github_medium---o65507.json,Github_medium---o65507.json::test_00000,64,175,0.365714,63
Github_medium---o65507.json,Github_medium---o65507.json::test_00001,63,175,0.36,62
Github_medium---o65751.json,Github_medium---o65751.json::test_00000,13,201,0.0646766,12
Github_medium---o65916.json,Github_medium---o65916.json::test_00000,11,161,0.068323,10
Github_medium---o65916.json,Github_medium---o65916.json::test_00001,11,149,0.0738255,10
Github_medium---o65917.json,Github_medium---o65917.json::test_00000,11,229,0.0480349,10
Github_medium---o65917.json,Github_medium---o65917.json::test_00001,11,230,0.0478261,10
