schema_id,dataset_id,schema_path,test_id,test_index,expected_validity,framework_id,framework,actual_result,accepted,result_available,schema_file_bytes,schema_json_chars,instance_json_chars,engine_tokenizer_load_us,engine_init_us,schema_load_us,compile_grammar_us,test_json_dumps_us,tokenize_us,reset_matcher_us,validation_loop_us,compute_mask_us,commit_token_us,max_compute_mask_us,max_commit_token_us,num_tokens,tokens_checked,first_rejected_token_index,error_message,outlines_core_version,schema_serialize_us,regex_build_us,regex_built,regex_chars,regex_bytes,regex_hash,regex_expansion_ratio,regex_num_alternations_proxy,regex_num_groups_proxy,regex_num_repetitions_proxy,regex_max_group_depth_proxy,index_build_us,index_built,guide_init_us,guide_built,total_compile_us,final_status,last_stage,exception_type,exception_message
Github_easy---o10008.json,Github_easy,maskbench/data/Github_easy---o10008.json,Github_easy---o10008.json::test_00000,0,valid,outlines,Outlines,passed,True,True,1896,265,39,1205789,659658,586,292178,17,972,5,83,16,29,6,14,10,10,,,0.2.14,19,67,True,81,81,300ec59999785d4250103dc9ad8f2600789fe78c0f967e830f6dee067eacec7a,0.305660377,1,1,8,1,256783,True,4,True,292178,completed,completed,,
Github_easy---o10008.json,Github_easy,maskbench/data/Github_easy---o10008.json,Github_easy---o10008.json::test_00001,1,invalid,outlines,Outlines,passed,False,True,1896,265,41,1205789,659658,586,292178,50,425,10,157,37,45,10,7,11,9,8,,0.2.14,19,67,True,81,81,300ec59999785d4250103dc9ad8f2600789fe78c0f967e830f6dee067eacec7a,0.305660377,1,1,8,1,256783,True,4,True,292178,completed,completed,,
Github_easy---o10008.json,Github_easy,maskbench/data/Github_easy---o10008.json,Github_easy---o10008.json::test_00002,2,invalid,outlines,Outlines,passed,False,True,1896,265,39,1205789,659658,586,292178,57,456,7,105,25,30,9,6,10,9,8,,0.2.14,19,67,True,81,81,300ec59999785d4250103dc9ad8f2600789fe78c0f967e830f6dee067eacec7a,0.305660377,1,1,8,1,256783,True,4,True,292178,completed,completed,,
Github_easy---o10009.json,Github_easy,maskbench/data/Github_easy---o10009.json,Github_easy---o10009.json::test_00000,0,valid,outlines,Outlines,passed,True,True,4036,368,127,1206842,679644,679,7347283,47,3009,11,83164,33382,49649,5053,14429,36,36,,,0.2.14,19,41,True,821,821,83761300432362c0433f02a16cf78de104e2a7746767e9e01991cfb3df46ad43,2.230978261,13,25,64,4,7314325,True,4,True,7347283,completed,completed,,
Github_easy---o10009.json,Github_easy,maskbench/data/Github_easy---o10009.json,Github_easy---o10009.json::test_00001,1,invalid,outlines,Outlines,passed,False,True,4036,368,128,1206842,679644,679,7347283,12,208,3,45484,22458,22960,3427,4323,37,19,18,,0.2.14,19,41,True,821,821,83761300432362c0433f02a16cf78de104e2a7746767e9e01991cfb3df46ad43,2.230978261,13,25,64,4,7314325,True,4,True,7347283,completed,completed,,
Github_easy---o10009.json,Github_easy,maskbench/data/Github_easy---o10009.json,Github_easy---o10009.json::test_00002,2,invalid,outlines,Outlines,passed,False,True,4036,368,108,1206842,679644,679,7347283,17,192,2,32431,14670,17706,3456,4343,34,16,15,,0.2.14,19,41,True,821,821,83761300432362c0433f02a16cf78de104e2a7746767e9e01991cfb3df46ad43,2.230978261,13,25,64,4,7314325,True,4,True,7347283,completed,completed,,
Github_easy---o10009.json,Github_easy,maskbench/data/Github_easy---o10009.json,Github_easy---o10009.json::test_00003,3,invalid,outlines,Outlines,passed,False,True,4036,368,159,1206842,679644,679,7347283,14,277,2,43178,20282,22834,3437,4299,44,18,17,,0.2.14,19,41,True,821,821,83761300432362c0433f02a16cf78de104e2a7746767e9e01991cfb3df46ad43,2.230978261,13,25,64,4,7314325,True,4,True,7347283,completed,completed,,
Github_easy---o10011.json,Github_easy,maskbench/data/Github_easy---o10011.json,Github_easy---o10011.json::test_00000,0,valid,outlines,Outlines,passed,True,True,3864,636,138,1204162,669162,690,848682,18,984,5,106326,47312,58875,4293,6369,36,36,,,0.2.14,28,57,True,1036,1036,76c688560159333bae0008192d19e7fe7ecb270e520f08840f4332d1dbf0fd90,1.628930818,17,37,78,6,815434,True,4,True,848682,completed,completed,,
Github_easy---o10011.json,Github_easy,maskbench/data/Github_easy---o10011.json,Github_easy---o10011.json::test_00001,1,valid,outlines,Outlines,passed,True,True,3864,636,171,1204162,669162,690,848682,22,263,5,154523,70776,83569,4753,6659,44,44,,,0.2.14,28,57,True,1036,1036,76c688560159333bae0008192d19e7fe7ecb270e520f08840f4332d1dbf0fd90,1.628930818,17,37,78,6,815434,True,4,True,848682,completed,completed,,
Github_easy---o10011.json,Github_easy,maskbench/data/Github_easy---o10011.json,Github_easy---o10011.json::test_00002,2,invalid,outlines,Outlines,passed,False,True,3864,636,172,1204162,669162,690,848682,13,212,2,35071,16769,18252,3425,4809,44,17,16,,0.2.14,28,57,True,1036,1036,76c688560159333bae0008192d19e7fe7ecb270e520f08840f4332d1dbf0fd90,1.628930818,17,37,78,6,815434,True,4,True,848682,completed,completed,,
