feature_pair,feature_a,feature_b,schemas_with_pair,schemas_without_pair,support,under_with_pair,under_without_pair,under_denominator_with,under_denominator_without,under_rate_with,under_rate_without,lift,delta,eligible_lift
has_allOf__AND__has_anyOf,has_allOf,has_anyOf,14,1809,0.00767965,46,939,55,5426,0.836364,0.173056,4.83292,0.663308,true
has_allOf__AND__has_not,has_allOf,has_not,12,1811,0.00658256,33,952,41,5440,0.804878,0.175,4.5993,0.629878,true
has_allOf__AND__has_minItems,has_allOf,has_minItems,16,1807,0.00877674,57,928,74,5407,0.77027,0.171629,4.48799,0.598641,true
has_allOf__AND__has_oneOf,has_allOf,has_oneOf,25,1798,0.0137137,59,926,80,5401,0.7375,0.17145,4.30155,0.56605,true
has_allOf__AND__has_items,has_allOf,has_items,30,1793,0.0164564,81,904,124,5357,0.653226,0.168751,3.87094,0.484475,true
has_minItems__AND__has_not,has_minItems,has_not,9,1814,0.00493692,22,963,33,5448,0.666667,0.176762,3.77155,0.489905,true
has_anyOf__AND__has_maxItems,has_anyOf,has_maxItems,5,1818,0.00274273,22,963,33,5448,0.666667,0.176762,3.77155,0.489905,true
has_allOf__AND__has_minLength,has_allOf,has_minLength,15,1808,0.0082282,44,941,69,5412,0.637681,0.173873,3.66751,0.463808,true
has_default__AND__has_minimum,has_default,has_minimum,130,1693,0.071311,264,721,498,4983,0.53012,0.144692,3.66379,0.385429,true
has_allOf__AND__has_minimum,has_allOf,has_minimum,9,1814,0.00493692,20,965,31,5450,0.645161,0.177064,3.64366,0.468097,true
has_allOf__AND__has_required,has_allOf,has_required,37,1786,0.0202962,88,897,144,5337,0.611111,0.168072,3.63601,0.443039,true
has_allOf__AND__has_properties,has_allOf,has_properties,42,1781,0.0230389,93,892,153,5328,0.607843,0.167417,3.6307,0.440426,true
has_allOf__AND__has_type,has_allOf,has_type,42,1781,0.0230389,93,892,153,5328,0.607843,0.167417,3.6307,0.440426,true
has_allOf__AND__has_enum,has_allOf,has_enum,25,1798,0.0137137,48,937,78,5403,0.615385,0.173422,3.54848,0.441962,true
has_allOf__AND__has_boolean_schema,has_allOf,has_boolean_schema,22,1801,0.012068,62,923,104,5377,0.596154,0.171657,3.47294,0.424497,true
has_items__AND__has_not,has_items,has_not,12,1811,0.00658256,25,960,41,5440,0.609756,0.176471,3.45528,0.433286,true
has_allOf__AND__has_pattern,has_allOf,has_pattern,10,1813,0.00548546,23,962,38,5443,0.605263,0.176741,3.42458,0.428522,true
has_additionalProperties__AND__has_allOf,has_additionalProperties,has_allOf,23,1800,0.0126166,62,923,109,5372,0.568807,0.171817,3.31054,0.396991,true
has_not__AND__has_oneOf,has_not,has_oneOf,13,1810,0.0071311,24,961,43,5438,0.55814,0.176719,3.15834,0.38142,true
has_allOf__AND__has_defs,has_allOf,has_defs,37,1786,0.0202962,63,922,123,5358,0.512195,0.172079,2.97651,0.340116,true
has_allOf__AND__has_ref,has_allOf,has_ref,37,1786,0.0202962,63,922,123,5358,0.512195,0.172079,2.97651,0.340116,true
has_exclusiveMinimum__AND__has_items,has_exclusiveMinimum,has_items,5,1818,0.00274273,17,968,34,5447,0.5,0.177713,2.81353,0.322287,true
has_anyOf__AND__has_minItems,has_anyOf,has_minItems,32,1791,0.0175535,76,909,160,5321,0.475,0.170833,2.7805,0.304167,true
has_enum__AND__has_not,has_enum,has_not,19,1804,0.0104224,34,951,70,5411,0.485714,0.175753,2.76362,0.309961,true
has_anyOf__AND__has_minLength,has_anyOf,has_minLength,25,1798,0.0137137,59,926,124,5357,0.475806,0.172858,2.75259,0.302949,true
has_anyOf__AND__has_default,has_anyOf,has_default,12,1811,0.00658256,21,964,44,5437,0.477273,0.177304,2.69184,0.299969,true
has_not__AND__has_properties,has_not,has_properties,20,1803,0.0109709,34,951,73,5408,0.465753,0.175851,2.64857,0.289903,true
has_not__AND__has_required,has_not,has_required,20,1803,0.0109709,34,951,73,5408,0.465753,0.175851,2.64857,0.289903,true
has_not__AND__has_type,has_not,has_type,20,1803,0.0109709,34,951,73,5408,0.465753,0.175851,2.64857,0.289903,true
has_exclusiveMinimum__AND__has_properties,has_exclusiveMinimum,has_properties,9,1814,0.00493692,22,963,47,5434,0.468085,0.177218,2.6413,0.290868,true
has_exclusiveMinimum__AND__has_required,has_exclusiveMinimum,has_required,9,1814,0.00493692,22,963,47,5434,0.468085,0.177218,2.6413,0.290868,true
has_exclusiveMinimum__AND__has_type,has_exclusiveMinimum,has_type,9,1814,0.00493692,22,963,47,5434,0.468085,0.177218,2.6413,0.290868,true
has_anyOf__AND__has_boolean_schema,has_anyOf,has_boolean_schema,51,1772,0.0279759,111,874,255,5226,0.435294,0.167241,2.6028,0.268053,true
has_anyOf__AND__has_oneOf,has_anyOf,has_oneOf,20,1803,0.0109709,30,955,66,5415,0.454545,0.176362,2.57734,0.278183,true
has_defs__AND__has_not,has_defs,has_not,16,1807,0.00877674,25,960,55,5426,0.454545,0.176926,2.56913,0.27762,true
has_not__AND__has_ref,has_not,has_ref,16,1807,0.00877674,25,960,55,5426,0.454545,0.176926,2.56913,0.27762,true
has_anyOf__AND__has_not,has_anyOf,has_not,8,1815,0.00438837,13,972,29,5452,0.448276,0.178283,2.5144,0.269993,true
has_maxItems__AND__has_minItems,has_maxItems,has_minItems,49,1774,0.0268788,85,900,202,5279,0.420792,0.170487,2.46818,0.250305,true
has_additionalProperties__AND__has_anyOf,has_additionalProperties,has_anyOf,56,1767,0.0307186,112,873,271,5210,0.413284,0.167562,2.46645,0.245722,true
has_default__AND__has_maximum,has_default,has_maximum,45,1778,0.0246846,66,919,163,5318,0.404908,0.172809,2.34309,0.232099,true
has_additionalProperties__AND__has_not,has_additionalProperties,has_not,16,1807,0.00877674,26,959,63,5418,0.412698,0.177003,2.3316,0.235696,true
has_boolean_schema__AND__has_minItems,has_boolean_schema,has_minItems,115,1708,0.0630828,185,800,498,4983,0.371486,0.160546,2.31389,0.21094,true
has_additionalProperties__AND__has_minItems,has_additionalProperties,has_minItems,118,1705,0.0647285,186,799,505,4976,0.368317,0.160571,2.2938,0.207746,true
has_enum__AND__has_maxItems,has_enum,has_maxItems,44,1779,0.024136,45,940,113,5368,0.39823,0.175112,2.27415,0.223118,true
has_boolean_schema__AND__has_not,has_boolean_schema,has_not,17,1806,0.00932529,26,959,65,5416,0.4,0.177068,2.25902,0.222932,true
has_minimum__AND__has_properties,has_minimum,has_properties,302,1521,0.165661,407,578,1308,4173,0.311162,0.138509,2.2465,0.172653,true
has_minimum__AND__has_type,has_minimum,has_type,302,1521,0.165661,407,578,1308,4173,0.311162,0.138509,2.2465,0.172653,true
has_anyOf__AND__has_items,has_anyOf,has_items,67,1756,0.0367526,110,875,298,5183,0.369128,0.168821,2.1865,0.200306,true
has_minimum__AND__has_required,has_minimum,has_required,263,1560,0.144268,368,617,1180,4301,0.311864,0.143455,2.17395,0.168409,true
has_items__AND__has_minItems,has_items,has_minItems,222,1601,0.121777,310,675,963,4518,0.321911,0.149402,2.15466,0.172508,true
has_anyOf__AND__has_required,has_anyOf,has_required,84,1739,0.0460779,133,852,373,5108,0.356568,0.166797,2.13774,0.189771,true
has_minItems__AND__has_properties,has_minItems,has_properties,227,1596,0.12452,312,673,979,4502,0.318693,0.149489,2.13188,0.169203,true
has_minItems__AND__has_type,has_minItems,has_type,227,1596,0.12452,312,673,979,4502,0.318693,0.149489,2.13188,0.169203,true
has_anyOf__AND__has_properties,has_anyOf,has_properties,92,1731,0.0504663,137,848,396,5085,0.34596,0.166765,2.07453,0.179195,true
has_anyOf__AND__has_type,has_anyOf,has_type,92,1731,0.0504663,137,848,396,5085,0.34596,0.166765,2.07453,0.179195,true
has_minItems__AND__has_required,has_minItems,has_required,219,1604,0.120132,297,688,954,4527,0.311321,0.151977,2.04847,0.159344,true
has_maxItems__AND__has_required,has_maxItems,has_required,57,1766,0.0312671,76,909,216,5265,0.351852,0.17265,2.03795,0.179202,true
has_anyOf__AND__has_enum,has_anyOf,has_enum,52,1771,0.0285244,75,910,216,5265,0.347222,0.17284,2.00893,0.174383,true
has_default__AND__has_minItems,has_default,has_minItems,29,1794,0.0159078,41,944,118,5363,0.347458,0.176021,1.97396,0.171437,true
has_defs__AND__has_minItems,has_defs,has_minItems,91,1732,0.0499177,126,859,382,5099,0.329843,0.168464,1.95794,0.161379,true
has_minItems__AND__has_ref,has_minItems,has_ref,88,1735,0.0482721,120,865,368,5113,0.326087,0.169177,1.92749,0.15691,true
has_anyOf__AND__has_maximum,has_anyOf,has_maximum,10,1813,0.00548546,23,962,72,5409,0.319444,0.177852,1.79613,0.141593,true
has_maximum__AND__has_properties,has_maximum,has_properties,111,1712,0.0608886,136,849,455,5026,0.298901,0.168922,1.76947,0.129979,true
has_maximum__AND__has_type,has_maximum,has_type,111,1712,0.0608886,136,849,455,5026,0.298901,0.168922,1.76947,0.129979,true
has_default__AND__has_required,has_default,has_required,389,1434,0.213385,302,683,1099,4382,0.274795,0.155865,1.76303,0.11893,true
has_enum__AND__has_minItems,has_enum,has_minItems,107,1716,0.0586945,119,866,400,5081,0.2975,0.170439,1.74549,0.127061,true
has_minItems__AND__has_oneOf,has_minItems,has_oneOf,52,1771,0.0285244,53,932,174,5307,0.304598,0.175617,1.73444,0.128981,true
has_maximum__AND__has_minimum,has_maximum,has_minimum,109,1714,0.0597916,130,855,444,5037,0.292793,0.169744,1.72491,0.123049,true
has_anyOf__AND__has_minimum,has_anyOf,has_minimum,18,1805,0.00987383,34,951,113,5368,0.300885,0.177161,1.69837,0.123724,true
has_additionalProperties__AND__has_maximum,has_additionalProperties,has_maximum,70,1753,0.0383982,87,898,297,5184,0.292929,0.173225,1.69103,0.119704,true
has_boolean_schema__AND__has_maximum,has_boolean_schema,has_maximum,68,1755,0.0373012,85,900,290,5191,0.293103,0.173377,1.69056,0.119726,true
has_enum__AND__has_maximum,has_enum,has_maximum,72,1751,0.0394953,79,906,274,5207,0.288321,0.173997,1.65705,0.114325,true
has_maximum__AND__has_required,has_maximum,has_required,95,1728,0.0521119,118,867,419,5062,0.281623,0.171276,1.64426,0.110347,true
has_maximum__AND__has_minItems,has_maximum,has_minItems,17,1806,0.00932529,29,956,100,5381,0.29,0.177662,1.63231,0.112338,true
has_allOf__AND__has_default,has_allOf,has_default,6,1817,0.00329128,7,978,24,5457,0.291667,0.179219,1.62743,0.112447,true
has_minimum__AND__has_oneOf,has_minimum,has_oneOf,28,1795,0.0153593,33,952,115,5366,0.286957,0.177413,1.61745,0.109543,true
has_maximum__AND__has_pattern,has_maximum,has_pattern,50,1773,0.0274273,54,931,191,5290,0.282723,0.175992,1.60645,0.10673,true
has_items__AND__has_maxItems,has_items,has_maxItems,90,1733,0.0493692,90,895,328,5153,0.27439,0.173685,1.57981,0.100705,true
has_maxItems__AND__has_properties,has_maxItems,has_properties,90,1733,0.0493692,90,895,328,5153,0.27439,0.173685,1.57981,0.100705,true
has_maxItems__AND__has_type,has_maxItems,has_type,90,1733,0.0493692,90,895,328,5153,0.27439,0.173685,1.57981,0.100705,true
has_default__AND__has_properties,has_default,has_properties,485,1338,0.266045,351,634,1427,4054,0.245971,0.156389,1.57281,0.0895818,true
has_default__AND__has_type,has_default,has_type,485,1338,0.266045,351,634,1427,4054,0.245971,0.156389,1.57281,0.0895818,true
has_anyOf__AND__has_pattern,has_anyOf,has_pattern,27,1796,0.0148108,39,946,140,5341,0.278571,0.17712,1.57278,0.101451,true
has_properties__AND__has_required,has_properties,has_required,1365,458,0.748766,827,158,4227,1254,0.195647,0.125997,1.55279,0.0696502,true
has_required__AND__has_type,has_required,has_type,1365,458,0.748766,827,158,4227,1254,0.195647,0.125997,1.55279,0.0696502,true
has_maxItems__AND__has_maximum,has_maxItems,has_maximum,8,1815,0.00438837,10,975,36,5445,0.277778,0.179063,1.55128,0.0987144,true
has_boolean_schema__AND__has_maxItems,has_boolean_schema,has_maxItems,68,1755,0.0373012,59,926,228,5253,0.258772,0.17628,1.46796,0.0824917,true
has_defs__AND__has_minProperties,has_defs,has_minProperties,15,1808,0.0082282,14,971,54,5427,0.259259,0.17892,1.44902,0.080339,true
has_minProperties__AND__has_ref,has_minProperties,has_ref,15,1808,0.0082282,14,971,54,5427,0.259259,0.17892,1.44902,0.080339,true
has_minLength__AND__has_oneOf,has_minLength,has_oneOf,58,1765,0.0318157,39,946,152,5329,0.256579,0.177519,1.44536,0.0790597,true
has_boolean_schema__AND__has_minimum,has_boolean_schema,has_minimum,129,1694,0.0707625,139,846,562,4919,0.247331,0.171986,1.43809,0.0753448,true
has_additionalProperties__AND__has_maxItems,has_additionalProperties,has_maxItems,67,1756,0.0367526,56,929,225,5256,0.248889,0.17675,1.40814,0.0721385,true
has_oneOf__AND__has_required,has_oneOf,has_required,158,1665,0.0866703,108,877,441,5040,0.244898,0.174008,1.4074,0.07089,true
has_maxItems__AND__has_oneOf,has_maxItems,has_oneOf,24,1799,0.0131651,10,975,40,5441,0.25,0.179195,1.39513,0.070805,true
has_enum__AND__has_minimum,has_enum,has_minimum,111,1712,0.0608886,107,878,441,5040,0.24263,0.174206,1.39278,0.068424,true
has_additionalProperties__AND__has_minimum,has_additionalProperties,has_minimum,135,1688,0.0740538,141,844,597,4884,0.236181,0.172809,1.36672,0.0633717,true
has_boolean_schema__AND__has_minProperties,has_boolean_schema,has_minProperties,20,1803,0.0109709,20,965,83,5398,0.240964,0.17877,1.3479,0.0621939,true
has_items__AND__has_oneOf,has_items,has_oneOf,144,1679,0.0789907,94,891,398,5083,0.236181,0.17529,1.34737,0.0608907,true
has_anyOf__AND__has_ref,has_anyOf,has_ref,60,1763,0.0329128,57,928,239,5242,0.238494,0.177032,1.34718,0.0614621,true
has_anyOf__AND__has_defs,has_anyOf,has_defs,61,1762,0.0334613,59,926,248,5233,0.237903,0.176954,1.34444,0.0609493,true
has_additionalProperties__AND__has_minProperties,has_additionalProperties,has_minProperties,21,1802,0.0115195,21,964,88,5393,0.238636,0.17875,1.33503,0.0598861,true
has_oneOf__AND__has_ref,has_oneOf,has_ref,108,1715,0.059243,78,907,337,5144,0.231454,0.176322,1.31268,0.0551321,true
has_enum__AND__has_oneOf,has_enum,has_oneOf,120,1703,0.0658256,78,907,339,5142,0.230088,0.176391,1.30443,0.053698,true
has_maxItems__AND__has_minLength,has_maxItems,has_minLength,28,1795,0.0153593,13,972,56,5425,0.232143,0.179171,1.29565,0.0529724,true
has_defs__AND__has_oneOf,has_defs,has_oneOf,110,1713,0.0603401,78,907,343,5138,0.227405,0.176528,1.28821,0.0508774,true
has_minProperties__AND__has_type,has_minProperties,has_type,29,1794,0.0159078,23,962,100,5381,0.23,0.178777,1.28652,0.0512228,true
has_oneOf__AND__has_properties,has_oneOf,has_properties,182,1641,0.0998354,110,875,489,4992,0.224949,0.17528,1.28337,0.0496684,true
has_oneOf__AND__has_type,has_oneOf,has_type,182,1641,0.0998354,110,875,489,4992,0.224949,0.17528,1.28337,0.0496684,true
has_minItems__AND__has_minimum,has_minItems,has_minimum,54,1769,0.0296215,69,916,304,5177,0.226974,0.176936,1.2828,0.0500372,true
has_minItems__AND__has_minLength,has_minItems,has_minLength,68,1755,0.0373012,71,914,316,5165,0.224684,0.17696,1.26968,0.0477232,true
