schema_id,dataset_id,schema_path,test_id,test_index,expected_validity,framework_id,framework,actual_result,accepted,result_available,schema_file_bytes,schema_json_chars,instance_json_chars,engine_tokenizer_load_us,engine_init_us,schema_load_us,compile_grammar_us,test_json_dumps_us,tokenize_us,reset_matcher_us,validation_loop_us,compute_mask_us,commit_token_us,max_compute_mask_us,max_commit_token_us,num_tokens,tokens_checked,first_rejected_token_index,error_message,outlines_core_version,schema_serialize_us,regex_build_us,regex_built,regex_chars,regex_bytes,regex_hash,regex_expansion_ratio,regex_num_alternations_proxy,regex_num_groups_proxy,regex_num_repetitions_proxy,regex_max_group_depth_proxy,index_build_us,index_built,guide_init_us,guide_built,total_compile_us,final_status,last_stage,exception_type,exception_message
Github_medium---o1.json,Github_medium,maskbench/data/Github_medium---o1.json,Github_medium---o1.json::test_00000,0,valid,llg,LLGuidance,failed,False,True,15682,692,492,1188254,1105385,695,1897,32,1291,21,7001,6583,216,1175,32,134,45,,OverflowError('Python integer 2147483648 out of bounds for int32'),,,,,,,,,,,,,,,,,,,,,
Github_medium---o1.json,Github_medium,maskbench/data/Github_medium---o1.json,Github_medium---o1.json::test_00001,1,invalid,llg,LLGuidance,passed,False,True,15682,692,492,1188254,1105385,695,1897,19,345,19,1954,1888,39,796,8,134,11,10,,,,,,,,,,,,,,,,,,,,,,
Github_medium---o1.json,Github_medium,maskbench/data/Github_medium---o1.json,Github_medium---o1.json::test_00002,2,invalid,llg,LLGuidance,passed,False,True,15682,692,529,1188254,1105385,695,1897,19,344,9,5139,4840,122,960,7,148,45,,OverflowError('Python integer 2147483648 out of bounds for int32'),,,,,,,,,,,,,,,,,,,,,
Github_medium---o1.json,Github_medium,maskbench/data/Github_medium---o1.json,Github_medium---o1.json::test_00003,3,invalid,llg,LLGuidance,passed,False,True,15682,692,493,1188254,1105385,695,1897,18,347,12,3003,2884,74,806,8,134,16,15,,,,,,,,,,,,,,,,,,,,,,
Github_medium---o1.json,Github_medium,maskbench/data/Github_medium---o1.json,Github_medium---o1.json::test_00004,4,invalid,llg,LLGuidance,passed,False,True,15682,692,492,1188254,1105385,695,1897,22,504,10,4990,4700,119,798,8,134,45,,OverflowError('Python integer 2147483648 out of bounds for int32'),,,,,,,,,,,,,,,,,,,,,
Github_medium---o1.json,Github_medium,maskbench/data/Github_medium---o1.json,Github_medium---o1.json::test_00005,5,invalid,llg,LLGuidance,passed,False,True,15682,692,492,1188254,1105385,695,1897,22,539,12,5274,4916,166,808,8,134,45,,OverflowError('Python integer 2147483648 out of bounds for int32'),,,,,,,,,,,,,,,,,,,,,
Github_medium---o1.json,Github_medium,maskbench/data/Github_medium---o1.json,Github_medium---o1.json::test_00006,6,invalid,llg,LLGuidance,passed,False,True,15682,692,490,1188254,1105385,695,1897,19,329,11,4968,4679,120,797,7,134,45,,OverflowError('Python integer 2147483648 out of bounds for int32'),,,,,,,,,,,,,,,,,,,,,
Github_medium---o1.json,Github_medium,maskbench/data/Github_medium---o1.json,Github_medium---o1.json::test_00007,7,invalid,llg,LLGuidance,passed,False,True,15682,692,492,1188254,1105385,695,1897,19,375,11,3124,2997,80,839,10,134,16,15,,,,,,,,,,,,,,,,,,,,,,
Github_medium---o1.json,Github_medium,maskbench/data/Github_medium---o1.json,Github_medium---o1.json::test_00008,8,invalid,llg,LLGuidance,passed,False,True,15682,692,481,1188254,1105385,695,1897,19,379,10,405,342,39,74,8,131,9,8,,,,,,,,,,,,,,,,,,,,,,
Github_medium---o1.json,Github_medium,maskbench/data/Github_medium---o1.json,Github_medium---o1.json::test_00009,9,invalid,llg,LLGuidance,passed,False,True,15682,692,246,1188254,1105385,695,1897,17,354,9,5584,5159,202,861,9,68,45,,OverflowError('Python integer 2147483648 out of bounds for int32'),,,,,,,,,,,,,,,,,,,,,
Github_medium---o1.json,Github_medium,maskbench/data/Github_medium---o1.json,Github_medium---o1.json::test_00010,10,invalid,llg,LLGuidance,passed,False,True,15682,692,492,1188254,1105385,695,1897,22,514,13,2890,2803,54,804,8,135,16,15,,,,,,,,,,,,,,,,,,,,,,
Github_medium---o10078.json,Github_medium,maskbench/data/Github_medium---o10078.json,Github_medium---o10078.json::test_00000,0,valid,llg,LLGuidance,compile_error,,True,6252,1081,,1147712,1007359,1061,317,,,,,,,,,,,,"ValueError('Unimplemented keys: [""not""]')",,,,,,,,,,,,,,,,,,,,,
Github_medium---o10078.json,Github_medium,maskbench/data/Github_medium---o10078.json,Github_medium---o10078.json::test_00001,1,valid,llg,LLGuidance,compile_error,,True,6252,1081,,1147712,1007359,1061,317,,,,,,,,,,,,"ValueError('Unimplemented keys: [""not""]')",,,,,,,,,,,,,,,,,,,,,
Github_medium---o10078.json,Github_medium,maskbench/data/Github_medium---o10078.json,Github_medium---o10078.json::test_00002,2,invalid,llg,LLGuidance,compile_error,,True,6252,1081,,1147712,1007359,1061,317,,,,,,,,,,,,"ValueError('Unimplemented keys: [""not""]')",,,,,,,,,,,,,,,,,,,,,
Github_medium---o10078.json,Github_medium,maskbench/data/Github_medium---o10078.json,Github_medium---o10078.json::test_00003,3,invalid,llg,LLGuidance,compile_error,,True,6252,1081,,1147712,1007359,1061,317,,,,,,,,,,,,"ValueError('Unimplemented keys: [""not""]')",,,,,,,,,,,,,,,,,,,,,
Github_medium---o10079.json,Github_medium,maskbench/data/Github_medium---o10079.json,Github_medium---o10079.json::test_00000,0,valid,llg,LLGuidance,failed,False,True,9797,890,250,1148679,1005760,661,1837,26,956,22,2667,2184,189,216,13,105,61,,OverflowError('Python integer 2147483648 out of bounds for int32'),,,,,,,,,,,,,,,,,,,,,
Github_medium---o10079.json,Github_medium,maskbench/data/Github_medium---o10079.json,Github_medium---o10079.json::test_00001,1,invalid,llg,LLGuidance,passed,False,True,9797,890,249,1148679,1005760,661,1837,23,411,16,379,308,41,68,8,104,14,13,,,,,,,,,,,,,,,,,,,,,,
Github_medium---o10079.json,Github_medium,maskbench/data/Github_medium---o10079.json,Github_medium---o10079.json::test_00002,2,invalid,llg,LLGuidance,passed,False,True,9797,890,270,1148679,1005760,661,1837,15,259,9,846,688,86,66,7,111,39,38,,,,,,,,,,,,,,,,,,,,,,
Github_medium---o10079.json,Github_medium,maskbench/data/Github_medium---o10079.json,Github_medium---o10079.json::test_00003,3,invalid,llg,LLGuidance,passed,False,True,9797,890,249,1148679,1005760,661,1837,15,256,9,469,380,48,62,7,104,20,19,,,,,,,,,,,,,,,,,,,,,,
Github_medium---o10079.json,Github_medium,maskbench/data/Github_medium---o10079.json,Github_medium---o10079.json::test_00004,4,invalid,llg,LLGuidance,passed,False,True,9797,890,290,1148679,1005760,661,1837,23,543,11,843,682,86,72,8,117,39,38,,,,,,,,,,,,,,,,,,,,,,
Github_medium---o10079.json,Github_medium,maskbench/data/Github_medium---o10079.json,Github_medium---o10079.json::test_00005,5,valid,llg,LLGuidance,passed,True,True,9797,890,263,1148679,1005760,661,1837,22,260,11,2517,2091,226,68,7,109,109,,,,,,,,,,,,,,,,,,,,,,,
Github_medium---o10079.json,Github_medium,maskbench/data/Github_medium---o10079.json,Github_medium---o10079.json::test_00006,6,invalid,llg,LLGuidance,passed,False,True,9797,890,263,1148679,1005760,661,1837,16,265,13,807,655,84,71,8,109,37,36,,,,,,,,,,,,,,,,,,,,,,
Github_medium---o10079.json,Github_medium,maskbench/data/Github_medium---o10079.json,Github_medium---o10079.json::test_00007,7,invalid,llg,LLGuidance,passed,False,True,9797,890,304,1148679,1005760,661,1837,15,290,9,837,681,80,70,7,128,39,38,,,,,,,,,,,,,,,,,,,,,,
Github_medium---o102.json,Github_medium,maskbench/data/Github_medium---o102.json,Github_medium---o102.json::test_00000,0,valid,llg,LLGuidance,failed,False,True,8259,1189,1321,1304729,1018327,805,1576,32,1164,13,8488,7631,472,187,18,346,185,,OverflowError('Python integer 2147483648 out of bounds for int32'),,,,,,,,,,,,,,,,,,,,,
Github_medium---o102.json,Github_medium,maskbench/data/Github_medium---o102.json,Github_medium---o102.json::test_00001,1,invalid,llg,LLGuidance,passed,False,True,8259,1189,557,1304729,1018327,805,1576,20,346,14,5312,4777,273,61,7,138,133,132,,,,,,,,,,,,,,,,,,,,,,
Github_medium---o102.json,Github_medium,maskbench/data/Github_medium---o102.json,Github_medium---o102.json::test_00002,2,valid,llg,LLGuidance,passed,True,True,8259,1189,658,1304729,1018327,805,1576,21,351,9,6625,5980,337,65,6,169,169,,,,,,,,,,,,,,,,,,,,,,,
Github_medium---o10217.json,Github_medium,maskbench/data/Github_medium---o10217.json,Github_medium---o10217.json::test_00000,0,valid,llg,LLGuidance,passed,True,True,7489,1020,417,1148852,1013279,1215,1213,24,993,19,6573,5958,361,217,15,129,129,,,,,,,,,,,,,,,,,,,,,,,
Github_medium---o10217.json,Github_medium,maskbench/data/Github_medium---o10217.json,Github_medium---o10217.json::test_00001,1,invalid,llg,LLGuidance,passed,False,True,7489,1020,391,1148852,1013279,1215,1213,22,321,18,2568,2324,136,76,8,119,56,55,,,,,,,,,,,,,,,,,,,,,,
Github_medium---o10217.json,Github_medium,maskbench/data/Github_medium---o10217.json,Github_medium---o10217.json::test_00002,2,valid,llg,LLGuidance,passed,True,True,7489,1020,518,1148852,1013279,1215,1213,25,380,12,6787,6202,314,75,8,149,149,,,,,,,,,,,,,,,,,,,,,,,
Github_medium---o10217.json,Github_medium,maskbench/data/Github_medium---o10217.json,Github_medium---o10217.json::test_00003,3,invalid,llg,LLGuidance,passed,False,True,7489,1020,510,1148852,1013279,1215,1213,21,327,13,310,259,31,62,7,149,8,7,,,,,,,,,,,,,,,,,,,,,,
Github_medium---o10297.json,Github_medium,maskbench/data/Github_medium---o10297.json,Github_medium---o10297.json::test_00000,0,valid,llg,LLGuidance,compile_error,,True,12763,2087,,1174143,1014408,1064,341,,,,,,,,,,,,"ValueError('Unimplemented keys: [""patternProperties""]')",,,,,,,,,,,,,,,,,,,,,
Github_medium---o10297.json,Github_medium,maskbench/data/Github_medium---o10297.json,Github_medium---o10297.json::test_00001,1,valid,llg,LLGuidance,compile_error,,True,12763,2087,,1174143,1014408,1064,341,,,,,,,,,,,,"ValueError('Unimplemented keys: [""patternProperties""]')",,,,,,,,,,,,,,,,,,,,,
Github_medium---o10297.json,Github_medium,maskbench/data/Github_medium---o10297.json,Github_medium---o10297.json::test_00002,2,invalid,llg,LLGuidance,compile_error,,True,12763,2087,,1174143,1014408,1064,341,,,,,,,,,,,,"ValueError('Unimplemented keys: [""patternProperties""]')",,,,,,,,,,,,,,,,,,,,,
Github_medium---o10314.json,Github_medium,maskbench/data/Github_medium---o10314.json,Github_medium---o10314.json::test_00000,0,valid,llg,LLGuidance,compile_error,,True,9455,1708,,1172960,1018018,251,313,,,,,,,,,,,,"ValueError('Unimplemented keys: [""minProperties""]')",,,,,,,,,,,,,,,,,,,,,
Github_medium---o10314.json,Github_medium,maskbench/data/Github_medium---o10314.json,Github_medium---o10314.json::test_00001,1,valid,llg,LLGuidance,compile_error,,True,9455,1708,,1172960,1018018,251,313,,,,,,,,,,,,"ValueError('Unimplemented keys: [""minProperties""]')",,,,,,,,,,,,,,,,,,,,,
Github_medium---o10314.json,Github_medium,maskbench/data/Github_medium---o10314.json,Github_medium---o10314.json::test_00002,2,invalid,llg,LLGuidance,compile_error,,True,9455,1708,,1172960,1018018,251,313,,,,,,,,,,,,"ValueError('Unimplemented keys: [""minProperties""]')",,,,,,,,,,,,,,,,,,,,,
Github_medium---o10314.json,Github_medium,maskbench/data/Github_medium---o10314.json,Github_medium---o10314.json::test_00003,3,invalid,llg,LLGuidance,compile_error,,True,9455,1708,,1172960,1018018,251,313,,,,,,,,,,,,"ValueError('Unimplemented keys: [""minProperties""]')",,,,,,,,,,,,,,,,,,,,,
Github_medium---o10314.json,Github_medium,maskbench/data/Github_medium---o10314.json,Github_medium---o10314.json::test_00004,4,invalid,llg,LLGuidance,compile_error,,True,9455,1708,,1172960,1018018,251,313,,,,,,,,,,,,"ValueError('Unimplemented keys: [""minProperties""]')",,,,,,,,,,,,,,,,,,,,,
Github_medium---o10314.json,Github_medium,maskbench/data/Github_medium---o10314.json,Github_medium---o10314.json::test_00005,5,invalid,llg,LLGuidance,compile_error,,True,9455,1708,,1172960,1018018,251,313,,,,,,,,,,,,"ValueError('Unimplemented keys: [""minProperties""]')",,,,,,,,,,,,,,,,,,,,,
Github_medium---o1050.json,Github_medium,maskbench/data/Github_medium---o1050.json,Github_medium---o1050.json::test_00000,0,valid,llg,LLGuidance,failed,False,True,7478,1933,366,1158597,1011188,977,1874,19,904,20,4391,2658,55,1785,21,131,6,,OverflowError('Python integer 2147483648 out of bounds for int32'),,,,,,,,,,,,,,,,,,,,,
Github_medium---o1050.json,Github_medium,maskbench/data/Github_medium---o1050.json,Github_medium---o1050.json::test_00001,1,valid,llg,LLGuidance,failed,False,True,7478,1933,369,1158597,1011188,977,1874,16,343,13,3637,2047,27,1724,9,132,6,,OverflowError('Python integer 2147483648 out of bounds for int32'),,,,,,,,,,,,,,,,,,,,,
Github_medium---o1050.json,Github_medium,maskbench/data/Github_medium---o1050.json,Github_medium---o1050.json::test_00002,2,invalid,llg,LLGuidance,passed,False,True,7478,1933,368,1158597,1011188,977,1874,17,486,13,3441,1882,22,1579,8,132,6,,OverflowError('Python integer 2147483648 out of bounds for int32'),,,,,,,,,,,,,,,,,,,,,
Github_medium---o1050.json,Github_medium,maskbench/data/Github_medium---o1050.json,Github_medium---o1050.json::test_00003,3,invalid,llg,LLGuidance,passed,False,True,7478,1933,365,1158597,1011188,977,1874,15,310,11,3414,1866,21,1572,7,123,6,,OverflowError('Python integer 2147483648 out of bounds for int32'),,,,,,,,,,,,,,,,,,,,,
Github_medium---o1050.json,Github_medium,maskbench/data/Github_medium---o1050.json,Github_medium---o1050.json::test_00004,4,invalid,llg,LLGuidance,passed,False,True,7478,1933,445,1158597,1011188,977,1874,15,373,11,28447,28284,93,1696,9,151,31,30,,,,,,,,,,,,,,,,,,,,,,
Github_medium---o10505.json,Github_medium,maskbench/data/Github_medium---o10505.json,Github_medium---o10505.json::test_00000,0,valid,llg,LLGuidance,passed,True,True,16444,1626,590,1142951,988202,277,1794,26,1167,18,9594,8710,575,327,39,154,154,,,,,,,,,,,,,,,,,,,,,,,
Github_medium---o10505.json,Github_medium,maskbench/data/Github_medium---o10505.json,Github_medium---o10505.json::test_00001,1,invalid,llg,LLGuidance,passed,False,True,16444,1626,576,1142951,988202,277,1794,22,381,18,209,178,17,79,8,151,4,3,,,,,,,,,,,,,,,,,,,,,,
Github_medium---o10505.json,Github_medium,maskbench/data/Github_medium---o10505.json,Github_medium---o10505.json::test_00002,2,invalid,llg,LLGuidance,passed,False,True,16444,1626,614,1142951,988202,277,1794,21,378,9,9395,8558,473,74,8,161,160,159,,,,,,,,,,,,,,,,,,,,,,
Github_medium---o10505.json,Github_medium,maskbench/data/Github_medium---o10505.json,Github_medium---o10505.json::test_00003,3,invalid,llg,LLGuidance,passed,False,True,16444,1626,625,1142951,988202,277,1794,26,391,19,14307,13168,705,105,12,164,159,158,,,,,,,,,,,,,,,,,,,,,,
Github_medium---o10505.json,Github_medium,maskbench/data/Github_medium---o10505.json,Github_medium---o10505.json::test_00004,4,invalid,llg,LLGuidance,passed,False,True,16444,1626,652,1142951,988202,277,1794,39,704,27,13475,12376,680,110,11,167,159,158,,,,,,,,,,,,,,,,,,,,,,
Github_medium---o10505.json,Github_medium,maskbench/data/Github_medium---o10505.json,Github_medium---o10505.json::test_00005,5,valid,llg,LLGuidance,passed,True,True,16444,1626,579,1142951,988202,277,1794,20,405,18,8762,8105,352,101,8,154,154,,,,,,,,,,,,,,,,,,,,,,,
Github_medium---o10505.json,Github_medium,maskbench/data/Github_medium---o10505.json,Github_medium---o10505.json::test_00006,6,invalid,llg,LLGuidance,passed,False,True,16444,1626,539,1142951,988202,277,1794,21,370,18,1307,1186,66,78,8,150,27,26,,,,,,,,,,,,,,,,,,,,,,
Github_medium---o10505.json,Github_medium,maskbench/data/Github_medium---o10505.json,Github_medium---o10505.json::test_00007,7,invalid,llg,LLGuidance,passed,False,True,16444,1626,616,1142951,988202,277,1794,21,399,11,1320,1181,82,69,16,170,27,26,,,,,,,,,,,,,,,,,,,,,,
Github_medium---o10505.json,Github_medium,maskbench/data/Github_medium---o10505.json,Github_medium---o10505.json::test_00008,8,invalid,llg,LLGuidance,passed,False,True,16444,1626,565,1142951,988202,277,1794,19,335,8,175,149,14,58,7,151,4,3,,,,,,,,,,,,,,,,,,,,,,
Github_medium---o10505.json,Github_medium,maskbench/data/Github_medium---o10505.json,Github_medium---o10505.json::test_00009,9,invalid,llg,LLGuidance,passed,False,True,16444,1626,574,1142951,988202,277,1794,18,329,7,1275,1158,64,63,6,154,27,26,,,,,,,,,,,,,,,,,,,,,,
Github_medium---o10517.json,Github_medium,maskbench/data/Github_medium---o10517.json,Github_medium---o10517.json::test_00000,0,valid,llg,LLGuidance,failed,False,True,18115,2090,720,1170241,1022146,373,1973,30,1228,21,3179,2801,166,203,11,255,57,,OverflowError('Python integer 2147483648 out of bounds for int32'),,,,,,,,,,,,,,,,,,,,,
Github_medium---o10517.json,Github_medium,maskbench/data/Github_medium---o10517.json,Github_medium---o10517.json::test_00001,1,invalid,llg,LLGuidance,passed,False,True,18115,2090,718,1170241,1022146,373,1973,28,517,15,2231,1909,133,83,8,254,57,,OverflowError('Python integer 2147483648 out of bounds for int32'),,,,,,,,,,,,,,,,,,,,,
