schema_id,test_id,expected_validity,actual_result,accepted,result_available,constraint_case,compile_grammar_s,validation_loop_s,compute_mask_s,commit_token_s,num_tokens,tokens_checked
Github_trivial---o13839.json,Github_trivial---o13839.json::test_00000,valid,passed,True,True,correct_accept,0.730459,0.000575,0.000524,2e-05,14,14
Github_trivial---o13839.json,Github_trivial---o13839.json::test_00001,invalid,passed,False,True,correct_reject,0.730459,3.4e-05,2.7e-05,2e-06,28,1
Github_trivial---o13839.json,Github_trivial---o13839.json::test_00002,invalid,passed,False,True,correct_reject,0.730459,3.5e-05,2.7e-05,3e-06,24,1
Github_trivial---o14485.json,Github_trivial---o14485.json::test_00000,valid,passed,True,True,correct_accept,1.21814,0.001012,0.000884,5.3e-05,24,24
Github_trivial---o14485.json,Github_trivial---o14485.json::test_00001,invalid,passed,False,True,correct_reject,1.21814,0.000594,0.000529,1.8e-05,26,24
Github_trivial---o16363.json,Github_trivial---o16363.json::test_00000,valid,passed,True,True,correct_accept,0.960306,0.000158,0.000113,1.9e-05,8,8
Github_trivial---o16363.json,Github_trivial---o16363.json::test_00001,invalid,passed,False,True,correct_reject,0.960306,8.3e-05,5.7e-05,1.1e-05,8,6
Github_trivial---o16363.json,Github_trivial---o16363.json::test_00002,invalid,passed,False,True,correct_reject,0.960306,8.9e-05,6.5e-05,8e-06,15,8
Github_trivial---o16363.json,Github_trivial---o16363.json::test_00003,invalid,passed,False,True,correct_reject,0.960306,6.5e-05,4.3e-05,8e-06,15,6
Github_trivial---o17123.json,Github_trivial---o17123.json::test_00000,valid,passed,True,True,correct_accept,0.713064,0.000554,0.000499,2.2e-05,15,15
Github_trivial---o17123.json,Github_trivial---o17123.json::test_00001,invalid,passed,False,True,correct_reject,0.713064,3.2e-05,2.6e-05,2e-06,20,1
Github_trivial---o17123.json,Github_trivial---o17123.json::test_00002,invalid,passed,False,True,correct_reject,0.713064,4.3e-05,3.2e-05,5e-06,6,1
Github_trivial---o17125.json,Github_trivial---o17125.json::test_00000,valid,passed,True,True,correct_accept,0.755761,0.006469,0.006143,0.000133,110,110
Github_trivial---o17125.json,Github_trivial---o17125.json::test_00001,invalid,passed,False,True,correct_reject,0.755761,3.8e-05,3.1e-05,2e-06,39,1
Github_trivial---o17608.json,Github_trivial---o17608.json::test_00000,valid,passed,True,True,correct_accept,0.779634,9.2e-05,6.9e-05,9e-06,5,5
Github_trivial---o17608.json,Github_trivial---o17608.json::test_00001,invalid,passed,False,True,correct_reject,0.779634,8e-05,5.4e-05,1e-05,6,4
Github_trivial---o17608.json,Github_trivial---o17608.json::test_00002,invalid,passed,False,True,correct_reject,0.779634,4.9e-05,3.5e-05,6e-06,5,4
Github_trivial---o17608.json,Github_trivial---o17608.json::test_00003,invalid,passed,False,True,correct_reject,0.779634,4.7e-05,3.5e-05,4e-06,6,4
Github_trivial---o17654.json,Github_trivial---o17654.json::test_00000,valid,passed,True,True,correct_accept,0.924192,0.000319,0.000272,1.8e-05,13,13
Github_trivial---o17654.json,Github_trivial---o17654.json::test_00001,invalid,passed,False,True,correct_reject,0.924192,9.9e-05,7.1e-05,1e-05,12,5
Github_trivial---o17654.json,Github_trivial---o17654.json::test_00002,invalid,passed,False,True,correct_reject,0.924192,0.000424,0.000357,3.3e-05,14,12
Github_trivial---o19003.json,Github_trivial---o19003.json::test_00000,valid,passed,True,True,correct_accept,0.720761,0.000649,0.000573,3.4e-05,20,20
