dataset_id,framework_id,schema_id,n_tests,n_valid_tests,n_invalid_tests,n_valid_completed,n_invalid_completed,n_completed,n_timeout,timeout_status,timeout_stage,timeout_elapsed_s,compile_grammar_s,validation_loop_mean_s,compute_mask_mean_s,commit_token_mean_s,schema_file_bytes,schema_json_chars,mean_instance_json_chars,mean_num_tokens,max_num_tokens,n_correct_accept,n_correct_reject,n_under_constraint,n_over_constraint,under_rate,over_rate,timeout_rate,coverage_rate,accuracy_completed,permissive_score,has_additionalProperties,has_allOf,has_anchor,has_anyOf,has_boolean_schema,has_const,has_contains,has_content,has_default,has_defs,has_dependentRequired,has_dependentSchemas,has_dynamicRef,has_enum,has_exclusiveMaximum,has_exclusiveMinimum,has_if_then_else,has_infinite_loop_detection,has_items,has_maxContains,has_maxItems,has_maxLength,has_maxProperties,has_maximum,has_minContains,has_minItems,has_minLength,has_minProperties,has_minimum,has_multipleOf,has_not,has_oneOf,has_pattern,has_patternProperties,has_prefixItems,has_properties,has_propertyNames,has_ref,has_required,has_type,has_unevaluatedItems,has_unevaluatedProperties,has_uniqueItems,nb_keywords,nb_properties,nb_required,schema_depth,nb_branches_combinators,nb_enum_values,nb_regex,large_enum,many_required,many_properties,deep_schema
Github_global_no_hard,outlines,Github_easy---o10008.json,3,1,2,1,2,3,0,completed,,,0.292178,0.000115,2.6e-05,3.46667e-05,1896,248,39.6667,10.3333,11,1,2,0,0,0,0,0,1,1,0,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true,true,false,false,false,9,2,2,4,0,0,0,false,false,false,false
Github_global_no_hard,outlines,Github_easy---o10009.json,4,1,3,1,3,4,0,completed,,,7.34728,0.0510642,0.022698,0.0282872,4036,340,130.5,37.75,44,1,3,0,0,0,0,0,1,1,0,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,true,false,false,true,false,false,false,true,false,false,false,13,4,0,2,0,0,1,false,false,false,false
Github_global_no_hard,outlines,Github_easy---o10011.json,4,2,2,2,2,4,0,completed,,,0.848682,0.0824373,0.0376042,0.0447285,3864,587,156.25,41,44,2,2,0,0,0,0,0,1,1,0,true,false,false,false,true,false,false,false,true,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,true,true,false,false,false,24,8,2,6,2,4,0,false,false,false,false
Github_global_no_hard,outlines,Github_easy---o10012.json,4,1,3,1,3,4,0,completed,,,3.78717,0.0297808,0.013399,0.0163352,4104,386,96.5,19.75,25,1,2,1,0,0.333333,0,0,1,0.75,0.333333,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,true,false,false,true,false,false,false,true,false,false,false,12,2,0,2,0,0,2,false,false,false,false
Github_global_no_hard,outlines,Github_easy---o10013.json,4,2,2,2,2,4,0,completed,,,5.39014,0.160213,0.0731837,0.0868233,4797,750,232,57.75,69,2,1,1,0,0.5,0,0,1,0.75,0.5,true,false,false,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,true,false,false,false,false,true,false,false,false,false,true,true,false,false,true,false,false,true,true,false,false,false,30,11,4,6,2,4,1,false,false,true,false
Github_global_no_hard,outlines,Github_easy---o10014.json,2,1,1,1,1,2,0,completed,,,0.660632,0.158199,0.071538,0.086493,2473,287,212,61,64,1,1,0,0,0,0,0,1,1,0,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true,true,false,false,false,13,3,3,5,0,0,0,false,false,false,false
Github_global_no_hard,outlines,Github_easy---o10016.json,9,2,7,2,7,9,0,completed,,,14.1374,0.0799018,0.0358393,0.0439337,7591,563,273.333,86.2222,90,2,7,0,0,0,0,0,1,1,0,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,20,8,0,4,0,0,0,false,false,false,false
Github_global_no_hard,outlines,Github_easy---o10030.json,4,1,3,1,3,4,0,completed,,,0.0262,,,,3244,234,,,,0,3,0,1,0,1,0,1,0.75,-1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true,false,false,true,true,false,false,false,13,2,3,7,0,0,0,false,false,false,false
Github_global_no_hard,outlines,Github_easy---o10059.json,3,1,2,1,2,3,0,completed,,,0.260957,0.038104,0.0175267,0.0205007,1767,182,28.6667,14.3333,15,1,2,0,0,0,0,0,1,1,0,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true,true,false,false,false,9,1,1,3,0,0,0,false,false,false,false
Github_global_no_hard,outlines,Github_easy---o10065.json,3,1,2,1,2,3,0,completed,,,0.375252,0.0217927,0.009631,0.0121043,2384,238,64.6667,24.6667,30,1,1,1,0,0.5,0,0,1,0.666667,0.5,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,false,false,true,true,false,false,false,10,3,2,2,0,0,0,false,false,false,false
