schema_id,dataset_id,schema_path,test_id,test_index,expected_validity,framework_id,framework,actual_result,accepted,result_available,schema_file_bytes,schema_json_chars,instance_json_chars,engine_tokenizer_load_us,engine_init_us,schema_load_us,compile_grammar_us,test_json_dumps_us,tokenize_us,reset_matcher_us,validation_loop_us,compute_mask_us,commit_token_us,max_compute_mask_us,max_commit_token_us,num_tokens,tokens_checked,first_rejected_token_index,error_message
Github_hard---o10532.json,Github_hard,maskbench/data/Github_hard---o10532.json,Github_hard---o10532.json::test_00003,3,invalid,xgr,XGrammar,timeout,,False,43357,3488,,1382048,790521,913,,,,,,,,,,,,,stage=compile_grammar; partial checkpoint before grammar compilation. supervisor_timeout_after_seconds=405.354
Github_hard---o10532.json,Github_hard,maskbench/data/Github_hard---o10532.json,Github_hard---o10532.json::test_00004,4,invalid,xgr,XGrammar,timeout,,False,43357,3488,,1382048,790521,913,,,,,,,,,,,,,stage=compile_grammar; partial checkpoint before grammar compilation. supervisor_timeout_after_seconds=405.354
Github_hard---o10532.json,Github_hard,maskbench/data/Github_hard---o10532.json,Github_hard---o10532.json::test_00005,5,invalid,xgr,XGrammar,timeout,,False,43357,3488,,1382048,790521,913,,,,,,,,,,,,,stage=compile_grammar; partial checkpoint before grammar compilation. supervisor_timeout_after_seconds=405.354
Github_hard---o10532.json,Github_hard,maskbench/data/Github_hard---o10532.json,Github_hard---o10532.json::test_00006,6,invalid,xgr,XGrammar,timeout,,False,43357,3488,,1382048,790521,913,,,,,,,,,,,,,stage=compile_grammar; partial checkpoint before grammar compilation. supervisor_timeout_after_seconds=405.354
Github_hard---o10532.json,Github_hard,maskbench/data/Github_hard---o10532.json,Github_hard---o10532.json::test_00007,7,invalid,xgr,XGrammar,timeout,,False,43357,3488,,1382048,790521,913,,,,,,,,,,,,,stage=compile_grammar; partial checkpoint before grammar compilation. supervisor_timeout_after_seconds=405.354
Github_hard---o10532.json,Github_hard,maskbench/data/Github_hard---o10532.json,Github_hard---o10532.json::test_00008,8,invalid,xgr,XGrammar,timeout,,False,43357,3488,,1382048,790521,913,,,,,,,,,,,,,stage=compile_grammar; partial checkpoint before grammar compilation. supervisor_timeout_after_seconds=405.354
Github_hard---o10532.json,Github_hard,maskbench/data/Github_hard---o10532.json,Github_hard---o10532.json::test_00009,9,valid,xgr,XGrammar,timeout,,False,43357,3488,,1382048,790521,913,,,,,,,,,,,,,stage=compile_grammar; partial checkpoint before grammar compilation. supervisor_timeout_after_seconds=405.354
Github_hard---o10532.json,Github_hard,maskbench/data/Github_hard---o10532.json,Github_hard---o10532.json::test_00010,10,invalid,xgr,XGrammar,timeout,,False,43357,3488,,1382048,790521,913,,,,,,,,,,,,,stage=compile_grammar; partial checkpoint before grammar compilation. supervisor_timeout_after_seconds=405.354
Github_hard---o10532.json,Github_hard,maskbench/data/Github_hard---o10532.json,Github_hard---o10532.json::test_00011,11,invalid,xgr,XGrammar,timeout,,False,43357,3488,,1382048,790521,913,,,,,,,,,,,,,stage=compile_grammar; partial checkpoint before grammar compilation. supervisor_timeout_after_seconds=405.354
Github_hard---o10532.json,Github_hard,maskbench/data/Github_hard---o10532.json,Github_hard---o10532.json::test_00012,12,invalid,xgr,XGrammar,timeout,,False,43357,3488,,1382048,790521,913,,,,,,,,,,,,,stage=compile_grammar; partial checkpoint before grammar compilation. supervisor_timeout_after_seconds=405.354
Github_hard---o1184.json,Github_hard,maskbench/data/Github_hard---o1184.json,Github_hard---o1184.json::test_00000,0,valid,xgr,XGrammar,passed,True,True,27685,8348,830,1906549,826703,759,3321164,36,2952,20,14824,13865,299,2415,9,300,300,,
Github_hard---o1184.json,Github_hard,maskbench/data/Github_hard---o1184.json,Github_hard---o1184.json::test_00001,1,invalid,xgr,XGrammar,failed,True,True,27685,8348,832,1906549,826703,759,3321164,37,794,19,12109,11338,199,2184,9,302,302,,
Github_hard---o1184.json,Github_hard,maskbench/data/Github_hard---o1184.json,Github_hard---o1184.json::test_00002,2,invalid,xgr,XGrammar,passed,False,True,27685,8348,821,1906549,826703,759,3321164,45,1004,19,11566,10825,194,2171,13,296,296,295,
Github_hard---o12278.json,Github_hard,maskbench/data/Github_hard---o12278.json,Github_hard---o12278.json::test_00000,0,valid,xgr,XGrammar,passed,True,True,22585,4044,1306,1285720,772761,770,7744790,42,1937,27,63945,62320,876,1330,40,421,421,,
Github_hard---o12278.json,Github_hard,maskbench/data/Github_hard---o12278.json,Github_hard---o12278.json::test_00001,1,valid,xgr,XGrammar,passed,True,True,22585,4044,842,1285720,772761,770,7744790,31,696,22,24058,23150,404,1058,22,292,292,,
Github_hard---o12278.json,Github_hard,maskbench/data/Github_hard---o12278.json,Github_hard---o12278.json::test_00002,2,invalid,xgr,XGrammar,failed,True,True,22585,4044,980,1285720,772761,770,7744790,35,778,22,47402,46012,790,2127,40,341,341,,
Github_hard---o12278.json,Github_hard,maskbench/data/Github_hard---o12278.json,Github_hard---o12278.json::test_00003,3,invalid,xgr,XGrammar,passed,False,True,22585,4044,770,1285720,772761,770,7744790,31,583,17,2226,1983,100,178,12,244,85,84,
Github_hard---o12278.json,Github_hard,maskbench/data/Github_hard---o12278.json,Github_hard---o12278.json::test_00004,4,invalid,xgr,XGrammar,passed,False,True,22585,4044,533,1285720,772761,770,7744790,21,500,19,7660,7303,135,391,12,161,125,124,
Github_hard---o12278.json,Github_hard,maskbench/data/Github_hard---o12278.json,Github_hard---o12278.json::test_00005,5,invalid,xgr,XGrammar,failed,True,True,22585,4044,756,1285720,772761,770,7744790,34,695,23,13152,12464,238,560,14,265,265,,
Github_hard---o12278.json,Github_hard,maskbench/data/Github_hard---o12278.json,Github_hard---o12278.json::test_00006,6,invalid,xgr,XGrammar,passed,False,True,22585,4044,993,1285720,772761,770,7744790,34,720,19,3324,3018,137,221,13,306,99,98,
Github_hard---o12281.json,Github_hard,maskbench/data/Github_hard---o12281.json,Github_hard---o12281.json::test_00000,0,valid,xgr,XGrammar,failed,False,True,18101,5175,880,1258715,771437,839,4278980,43,1423,19,69,49,6,41,5,293,2,1,
Github_hard---o12281.json,Github_hard,maskbench/data/Github_hard---o12281.json,Github_hard---o12281.json::test_00001,1,valid,xgr,XGrammar,passed,True,True,18101,5175,614,1258715,771437,839,4278980,35,627,20,2882,2383,52,97,5,232,232,,
Github_hard---o12281.json,Github_hard,maskbench/data/Github_hard---o12281.json,Github_hard---o12281.json::test_00002,2,invalid,xgr,XGrammar,passed,False,True,18101,5175,608,1258715,771437,839,4278980,35,608,18,2499,2070,50,96,4,231,202,201,
Github_hard---o12281.json,Github_hard,maskbench/data/Github_hard---o12281.json,Github_hard---o12281.json::test_00003,3,invalid,xgr,XGrammar,failed,True,True,18101,5175,636,1258715,771437,839,4278980,37,603,19,2865,2367,46,99,4,237,237,,
Github_hard---o12281.json,Github_hard,maskbench/data/Github_hard---o12281.json,Github_hard---o12281.json::test_00004,4,invalid,xgr,XGrammar,passed,False,True,18101,5175,604,1258715,771437,839,4278980,35,590,18,400,323,17,99,4,224,28,27,
Github_hard---o12291.json,Github_hard,maskbench/data/Github_hard---o12291.json,Github_hard---o12291.json::test_00000,0,valid,xgr,XGrammar,passed,True,True,22230,2978,1562,1277043,777021,751,10336214,51,2375,25,9216,8157,174,102,7,500,500,,
Github_hard---o12291.json,Github_hard,maskbench/data/Github_hard---o12291.json,Github_hard---o12291.json::test_00001,1,invalid,xgr,XGrammar,passed,False,True,22230,2978,1565,1277043,777021,751,10336214,51,1294,21,897,769,28,97,6,502,54,53,
Github_hard---o12291.json,Github_hard,maskbench/data/Github_hard---o12291.json,Github_hard---o12291.json::test_00002,2,valid,xgr,XGrammar,passed,True,True,22230,2978,1655,1277043,777021,751,10336214,47,1116,17,9542,8423,199,94,6,507,507,,
Github_hard---o12291.json,Github_hard,maskbench/data/Github_hard---o12291.json,Github_hard---o12291.json::test_00003,3,invalid,xgr,XGrammar,passed,False,True,22230,2978,1649,1277043,777021,751,10336214,75,2298,23,654,544,33,96,8,507,37,36,
Github_hard---o12335.json,Github_hard,maskbench/data/Github_hard---o12335.json,Github_hard---o12335.json::test_00000,0,valid,xgr,XGrammar,failed,False,True,43176,13473,3051,1281560,768293,915,18287746,59,3468,21,8417,8018,89,2224,7,1132,156,155,
Github_hard---o12335.json,Github_hard,maskbench/data/Github_hard---o12335.json,Github_hard---o12335.json::test_00001,1,invalid,xgr,XGrammar,passed,False,True,43176,13473,3249,1281560,768293,915,18287746,59,2150,20,7895,7539,73,2212,5,1181,156,155,
Github_hard---o12335.json,Github_hard,maskbench/data/Github_hard---o12335.json,Github_hard---o12335.json::test_00002,2,invalid,xgr,XGrammar,passed,False,True,43176,13473,3082,1281560,768293,915,18287746,59,2321,21,8157,7776,82,2185,6,1140,157,156,
Github_hard---o12335.json,Github_hard,maskbench/data/Github_hard---o12335.json,Github_hard---o12335.json::test_00003,3,invalid,xgr,XGrammar,passed,False,True,43176,13473,2560,1281560,768293,915,18287746,54,1470,17,7987,7612,83,2157,6,798,156,155,
Github_hard---o12335.json,Github_hard,maskbench/data/Github_hard---o12335.json,Github_hard---o12335.json::test_00004,4,invalid,xgr,XGrammar,passed,False,True,43176,13473,3127,1281560,768293,915,18287746,57,2155,21,7882,7505,78,2126,6,1150,156,155,
Github_hard---o12337.json,Github_hard,maskbench/data/Github_hard---o12337.json,Github_hard---o12337.json::test_00000,0,valid,xgr,XGrammar,failed,False,True,59866,17993,6206,1272804,781982,1073,39144419,102,6074,20,89966,83079,2901,2666,25,1922,1487,1486,
Github_hard---o12337.json,Github_hard,maskbench/data/Github_hard---o12337.json,Github_hard---o12337.json::test_00001,1,valid,xgr,XGrammar,failed,False,True,59866,17993,4258,1272804,781982,1073,39144419,78,3083,22,42321,40170,695,2067,18,1259,822,821,
Github_hard---o12337.json,Github_hard,maskbench/data/Github_hard---o12337.json,Github_hard---o12337.json::test_00002,2,invalid,xgr,XGrammar,passed,False,True,59866,17993,4883,1272804,781982,1073,39144419,84,3150,19,43164,40972,715,2218,19,1450,822,821,
Github_hard---o12337.json,Github_hard,maskbench/data/Github_hard---o12337.json,Github_hard---o12337.json::test_00003,3,invalid,xgr,XGrammar,passed,False,True,59866,17993,4277,1272804,781982,1073,39144419,79,2627,18,10946,10750,71,2149,6,1267,56,55,
Github_hard---o12337.json,Github_hard,maskbench/data/Github_hard---o12337.json,Github_hard---o12337.json::test_00004,4,invalid,xgr,XGrammar,passed,False,True,59866,17993,3818,1272804,781982,1073,39144419,79,2640,21,33146,31027,714,2164,18,1156,746,745,
Github_hard---o12346.json,Github_hard,maskbench/data/Github_hard---o12346.json,Github_hard---o12346.json::test_00000,0,valid,xgr,XGrammar,passed,True,True,9769,2745,883,1276997,778969,629,4758279,32,1750,24,13290,12507,147,2273,6,327,327,,
Github_hard---o12346.json,Github_hard,maskbench/data/Github_hard---o12346.json,Github_hard---o12346.json::test_00001,1,invalid,xgr,XGrammar,passed,False,True,9769,2745,885,1276997,778969,629,4758279,31,808,22,2434,2387,19,2318,5,327,10,9,
Github_hard---o12346.json,Github_hard,maskbench/data/Github_hard---o12346.json,Github_hard---o12346.json::test_00002,2,valid,xgr,XGrammar,passed,True,True,9769,2745,883,1276997,778969,629,4758279,31,794,20,13345,12551,154,2288,6,330,330,,
Github_hard---o12346.json,Github_hard,maskbench/data/Github_hard---o12346.json,Github_hard---o12346.json::test_00003,3,invalid,xgr,XGrammar,passed,False,True,9769,2745,822,1276997,778969,629,4758279,27,691,19,77,55,9,29,5,308,5,4,
Github_hard---o12459.json,Github_hard,maskbench/data/Github_hard---o12459.json,Github_hard---o12459.json::test_00000,0,valid,xgr,XGrammar,failed,False,True,46203,8082,2628,1273072,762720,997,6424451,96,3090,29,306,261,12,50,4,884,13,12,
Github_hard---o12459.json,Github_hard,maskbench/data/Github_hard---o12459.json,Github_hard---o12459.json::test_00001,1,invalid,xgr,XGrammar,passed,False,True,46203,8082,2652,1273072,762720,997,6424451,77,2652,32,515,455,22,85,4,893,13,12,
Github_hard---o12459.json,Github_hard,maskbench/data/Github_hard---o12459.json,Github_hard---o12459.json::test_00002,2,invalid,xgr,XGrammar,passed,False,True,46203,8082,2831,1273072,762720,997,6424451,65,1837,20,595,527,25,96,5,969,13,12,
Github_hard---o12459.json,Github_hard,maskbench/data/Github_hard---o12459.json,Github_hard---o12459.json::test_00003,3,invalid,xgr,XGrammar,passed,False,True,46203,8082,2782,1273072,762720,997,6424451,66,1728,19,261,225,8,48,3,929,13,12,
Github_hard---o12459.json,Github_hard,maskbench/data/Github_hard---o12459.json,Github_hard---o12459.json::test_00004,4,invalid,xgr,XGrammar,passed,False,True,46203,8082,2794,1273072,762720,997,6424451,64,1671,19,265,229,9,49,4,929,13,12,
Github_hard---o12460.json,Github_hard,maskbench/data/Github_hard---o12460.json,Github_hard---o12460.json::test_00000,0,valid,xgr,XGrammar,failed,False,True,54030,9618,2701,1273778,771149,967,7608998,73,2606,21,337,287,14,57,5,926,13,12,
Github_hard---o12460.json,Github_hard,maskbench/data/Github_hard---o12460.json,Github_hard---o12460.json::test_00001,1,invalid,xgr,XGrammar,passed,False,True,54030,9618,2731,1273778,771149,967,7608998,77,1930,21,311,269,10,57,3,937,13,12,
Github_hard---o12460.json,Github_hard,maskbench/data/Github_hard---o12460.json,Github_hard---o12460.json::test_00002,2,invalid,xgr,XGrammar,passed,False,True,54030,9618,1166,1273778,771149,967,7608998,46,1134,19,323,280,11,55,4,404,13,12,
Github_hard---o12460.json,Github_hard,maskbench/data/Github_hard---o12460.json,Github_hard---o12460.json::test_00003,3,invalid,xgr,XGrammar,passed,False,True,54030,9618,2696,1273778,771149,967,7608998,76,1954,20,314,274,12,52,4,925,13,12,
Github_hard---o12460.json,Github_hard,maskbench/data/Github_hard---o12460.json,Github_hard---o12460.json::test_00004,4,invalid,xgr,XGrammar,passed,False,True,54030,9618,1418,1273778,771149,967,7608998,46,1034,17,312,275,10,53,4,499,13,12,
Github_hard---o12460.json,Github_hard,maskbench/data/Github_hard---o12460.json,Github_hard---o12460.json::test_00005,5,invalid,xgr,XGrammar,passed,False,True,54030,9618,1871,1273778,771149,967,7608998,53,1400,18,276,238,10,52,4,654,13,12,
Github_hard---o12460.json,Github_hard,maskbench/data/Github_hard---o12460.json,Github_hard---o12460.json::test_00006,6,invalid,xgr,XGrammar,passed,False,True,54030,9618,2702,1273778,771149,967,7608998,98,2639,21,278,240,9,51,3,926,13,12,
Github_hard---o12477.json,Github_hard,maskbench/data/Github_hard---o12477.json,Github_hard---o12477.json::test_00000,0,valid,xgr,XGrammar,failed,False,True,22889,8358,865,1279771,783088,856,9699434,47,1701,22,5362,5061,85,2420,5,267,116,115,
Github_hard---o12477.json,Github_hard,maskbench/data/Github_hard---o12477.json,Github_hard---o12477.json::test_00001,1,invalid,xgr,XGrammar,passed,False,True,22889,8358,924,1279771,783088,856,9699434,36,688,23,5335,5037,79,2298,4,281,116,115,
Github_hard---o12477.json,Github_hard,maskbench/data/Github_hard---o12477.json,Github_hard---o12477.json::test_00002,2,invalid,xgr,XGrammar,passed,False,True,22889,8358,985,1279771,783088,856,9699434,52,1364,23,4489,4260,71,2303,5,300,70,69,
Github_hard---o12477.json,Github_hard,maskbench/data/Github_hard---o12477.json,Github_hard---o12477.json::test_00003,3,invalid,xgr,XGrammar,passed,False,True,22889,8358,914,1279771,783088,856,9699434,41,989,20,5573,5249,90,2168,5,281,122,121,
Github_hard---o12498.json,Github_hard,maskbench/data/Github_hard---o12498.json,Github_hard---o12498.json::test_00000,0,valid,xgr,XGrammar,failed,False,True,21773,8906,1619,1267471,773861,802,11975461,45,1919,23,28555,27224,498,464,13,458,442,441,
Github_hard---o12498.json,Github_hard,maskbench/data/Github_hard---o12498.json,Github_hard---o12498.json::test_00001,1,invalid,xgr,XGrammar,passed,False,True,21773,8906,1620,1267471,773861,802,11975461,42,1026,21,70,51,10,29,9,458,2,1,
Github_hard---o12498.json,Github_hard,maskbench/data/Github_hard---o12498.json,Github_hard---o12498.json::test_00002,2,invalid,xgr,XGrammar,passed,False,True,21773,8906,1583,1267471,773861,802,11975461,47,856,19,88,62,15,33,13,445,2,1,
Github_hard---o12499.json,Github_hard,maskbench/data/Github_hard---o12499.json,Github_hard---o12499.json::test_00000,0,valid,xgr,XGrammar,failed,False,True,36071,10643,2023,1309319,775551,924,11201054,51,2166,20,12013,10941,371,278,13,645,304,303,
Github_hard---o12499.json,Github_hard,maskbench/data/Github_hard---o12499.json,Github_hard---o12499.json::test_00001,1,valid,xgr,XGrammar,failed,False,True,36071,10643,1995,1309319,775551,924,11201054,76,1285,25,10667,9655,377,271,66,637,304,303,
Github_hard---o12499.json,Github_hard,maskbench/data/Github_hard---o12499.json,Github_hard---o12499.json::test_00002,2,invalid,xgr,XGrammar,passed,False,True,36071,10643,1983,1309319,775551,924,11201054,75,2437,23,10288,9262,357,262,9,632,304,303,
Github_hard---o12499.json,Github_hard,maskbench/data/Github_hard---o12499.json,Github_hard---o12499.json::test_00003,3,invalid,xgr,XGrammar,passed,False,True,36071,10643,2075,1309319,775551,924,11201054,73,2492,22,5468,4878,253,292,10,649,116,115,
Github_hard---o12499.json,Github_hard,maskbench/data/Github_hard---o12499.json,Github_hard---o12499.json::test_00004,4,invalid,xgr,XGrammar,passed,False,True,36071,10643,2094,1309319,775551,924,11201054,51,1222,19,166,129,18,47,11,671,5,4,
Github_hard---o12613.json,Github_hard,maskbench/data/Github_hard---o12613.json,Github_hard---o12613.json::test_00000,0,valid,xgr,XGrammar,failed,False,True,24000,4702,872,1272550,788948,906,1946366,34,1570,18,995,898,29,102,4,311,30,29,
Github_hard---o12613.json,Github_hard,maskbench/data/Github_hard---o12613.json,Github_hard---o12613.json::test_00001,1,valid,xgr,XGrammar,failed,False,True,24000,4702,875,1272550,788948,906,1946366,44,1168,21,1478,1338,54,126,4,310,29,28,
Github_hard---o12613.json,Github_hard,maskbench/data/Github_hard---o12613.json,Github_hard---o12613.json::test_00002,2,invalid,xgr,XGrammar,passed,False,True,24000,4702,905,1272550,788948,906,1946366,38,1219,19,1445,1310,55,118,4,318,29,28,
Github_hard---o12613.json,Github_hard,maskbench/data/Github_hard---o12613.json,Github_hard---o12613.json::test_00003,3,invalid,xgr,XGrammar,passed,False,True,24000,4702,875,1272550,788948,906,1946366,43,1095,19,1166,1054,41,119,4,312,29,28,
Github_hard---o12613.json,Github_hard,maskbench/data/Github_hard---o12613.json,Github_hard---o12613.json::test_00004,4,invalid,xgr,XGrammar,passed,False,True,24000,4702,902,1272550,788948,906,1946366,43,1031,18,779,702,24,81,4,317,29,28,
Github_hard---o12613.json,Github_hard,maskbench/data/Github_hard---o12613.json,Github_hard---o12613.json::test_00005,5,invalid,xgr,XGrammar,passed,False,True,24000,4702,1090,1272550,788948,906,1946366,45,1395,19,1449,1314,52,118,4,370,29,28,
