schema_id,dataset_id,schema_path,test_id,test_index,expected_validity,framework_id,framework,actual_result,accepted,result_available,schema_file_bytes,schema_json_chars,instance_json_chars,engine_tokenizer_load_us,engine_init_us,schema_load_us,compile_grammar_us,test_json_dumps_us,tokenize_us,reset_matcher_us,validation_loop_us,compute_mask_us,commit_token_us,max_compute_mask_us,max_commit_token_us,num_tokens,tokens_checked,first_rejected_token_index,error_message,outlines_core_version,schema_serialize_us,regex_build_us,regex_built,regex_chars,regex_bytes,regex_hash,regex_expansion_ratio,regex_num_alternations_proxy,regex_num_groups_proxy,regex_num_repetitions_proxy,regex_max_group_depth_proxy,index_build_us,index_built,guide_init_us,guide_built,total_compile_us,final_status,last_stage,exception_type,exception_message
Github_hard---o10499.json,Github_hard,maskbench/data/Github_hard---o10499.json,Github_hard---o10499.json::test_00007,7,invalid,llg,LLGuidance,passed,False,True,27282,7178,124,1174015,1016030,411,3892,10,111,5,1575,1457,78,454,24,39,20,19,,,,,,,,,,,,,,,,,,,,,,
Github_hard---o10499.json,Github_hard,maskbench/data/Github_hard---o10499.json,Github_hard---o10499.json::test_00008,8,invalid,llg,LLGuidance,passed,False,True,27282,7178,1731,1174015,1016030,411,3892,33,764,6,249,213,22,51,6,496,7,6,,,,,,,,,,,,,,,,,,,,,,
Github_hard---o10499.json,Github_hard,maskbench/data/Github_hard---o10499.json,Github_hard---o10499.json::test_00009,9,invalid,llg,LLGuidance,passed,False,True,27282,7178,1276,1174015,1016030,411,3892,28,559,5,196,168,16,52,5,331,5,4,,,,,,,,,,,,,,,,,,,,,,
Github_hard---o10499.json,Github_hard,maskbench/data/Github_hard---o10499.json,Github_hard---o10499.json::test_00010,10,invalid,llg,LLGuidance,passed,False,True,27282,7178,125,1174015,1016030,411,3892,11,116,6,901,835,35,64,5,41,16,15,,,,,,,,,,,,,,,,,,,,,,
Github_hard---o10499.json,Github_hard,maskbench/data/Github_hard---o10499.json,Github_hard---o10499.json::test_00011,11,invalid,llg,LLGuidance,passed,False,True,27282,7178,65,1174015,1016030,411,3892,9,86,5,980,911,35,71,5,22,16,15,,,,,,,,,,,,,,,,,,,,,,
Github_hard---o1051.json,Github_hard,maskbench/data/Github_hard---o1051.json,Github_hard---o1051.json::test_00000,0,valid,llg,LLGuidance,compile_error,,True,13374,3546,,1165865,1017775,369,384,,,,,,,,,,,,ValueError('Unknown format: uri'),,,,,,,,,,,,,,,,,,,,,
Github_hard---o1051.json,Github_hard,maskbench/data/Github_hard---o1051.json,Github_hard---o1051.json::test_00001,1,valid,llg,LLGuidance,compile_error,,True,13374,3546,,1165865,1017775,369,384,,,,,,,,,,,,ValueError('Unknown format: uri'),,,,,,,,,,,,,,,,,,,,,
Github_hard---o1051.json,Github_hard,maskbench/data/Github_hard---o1051.json,Github_hard---o1051.json::test_00002,2,invalid,llg,LLGuidance,compile_error,,True,13374,3546,,1165865,1017775,369,384,,,,,,,,,,,,ValueError('Unknown format: uri'),,,,,,,,,,,,,,,,,,,,,
Github_hard---o1051.json,Github_hard,maskbench/data/Github_hard---o1051.json,Github_hard---o1051.json::test_00003,3,invalid,llg,LLGuidance,compile_error,,True,13374,3546,,1165865,1017775,369,384,,,,,,,,,,,,ValueError('Unknown format: uri'),,,,,,,,,,,,,,,,,,,,,
Github_hard---o1051.json,Github_hard,maskbench/data/Github_hard---o1051.json,Github_hard---o1051.json::test_00004,4,invalid,llg,LLGuidance,compile_error,,True,13374,3546,,1165865,1017775,369,384,,,,,,,,,,,,ValueError('Unknown format: uri'),,,,,,,,,,,,,,,,,,,,,
Github_hard---o10515.json,Github_hard,maskbench/data/Github_hard---o10515.json,Github_hard---o10515.json::test_00000,0,valid,llg,LLGuidance,compile_error,,True,22842,9286,,1156897,1006854,279,561,,,,,,,,,,,,ValueError('Unknown format: uri'),,,,,,,,,,,,,,,,,,,,,
Github_hard---o10515.json,Github_hard,maskbench/data/Github_hard---o10515.json,Github_hard---o10515.json::test_00001,1,valid,llg,LLGuidance,compile_error,,True,22842,9286,,1156897,1006854,279,561,,,,,,,,,,,,ValueError('Unknown format: uri'),,,,,,,,,,,,,,,,,,,,,
Github_hard---o1052.json,Github_hard,maskbench/data/Github_hard---o1052.json,Github_hard---o1052.json::test_00000,0,valid,llg,LLGuidance,compile_error,,True,17619,4138,,1160104,1004916,286,373,,,,,,,,,,,,ValueError('Unknown format: uri'),,,,,,,,,,,,,,,,,,,,,
Github_hard---o1052.json,Github_hard,maskbench/data/Github_hard---o1052.json,Github_hard---o1052.json::test_00001,1,valid,llg,LLGuidance,compile_error,,True,17619,4138,,1160104,1004916,286,373,,,,,,,,,,,,ValueError('Unknown format: uri'),,,,,,,,,,,,,,,,,,,,,
Github_hard---o1052.json,Github_hard,maskbench/data/Github_hard---o1052.json,Github_hard---o1052.json::test_00002,2,invalid,llg,LLGuidance,compile_error,,True,17619,4138,,1160104,1004916,286,373,,,,,,,,,,,,ValueError('Unknown format: uri'),,,,,,,,,,,,,,,,,,,,,
Github_hard---o1052.json,Github_hard,maskbench/data/Github_hard---o1052.json,Github_hard---o1052.json::test_00003,3,invalid,llg,LLGuidance,compile_error,,True,17619,4138,,1160104,1004916,286,373,,,,,,,,,,,,ValueError('Unknown format: uri'),,,,,,,,,,,,,,,,,,,,,
Github_hard---o1052.json,Github_hard,maskbench/data/Github_hard---o1052.json,Github_hard---o1052.json::test_00004,4,invalid,llg,LLGuidance,compile_error,,True,17619,4138,,1160104,1004916,286,373,,,,,,,,,,,,ValueError('Unknown format: uri'),,,,,,,,,,,,,,,,,,,,,
Github_hard---o1052.json,Github_hard,maskbench/data/Github_hard---o1052.json,Github_hard---o1052.json::test_00005,5,invalid,llg,LLGuidance,compile_error,,True,17619,4138,,1160104,1004916,286,373,,,,,,,,,,,,ValueError('Unknown format: uri'),,,,,,,,,,,,,,,,,,,,,
Github_hard---o10532.json,Github_hard,maskbench/data/Github_hard---o10532.json,Github_hard---o10532.json::test_00000,0,valid,llg,LLGuidance,failed,False,True,43357,3488,1261,1154977,1011799,405,6763,29,1181,13,10879,10072,438,833,10,387,158,,OverflowError('Python integer 2147483648 out of bounds for int32'),,,,,,,,,,,,,,,,,,,,,
Github_hard---o10532.json,Github_hard,maskbench/data/Github_hard---o10532.json,Github_hard---o10532.json::test_00001,1,invalid,llg,LLGuidance,passed,False,True,43357,3488,1263,1154977,1011799,405,6763,34,623,12,559,503,31,264,5,387,10,9,,,,,,,,,,,,,,,,,,,,,,
Github_hard---o10532.json,Github_hard,maskbench/data/Github_hard---o10532.json,Github_hard---o10532.json::test_00002,2,invalid,llg,LLGuidance,passed,False,True,43357,3488,1247,1154977,1011799,405,6763,29,577,7,7610,6943,326,296,6,383,158,,OverflowError('Python integer 2147483648 out of bounds for int32'),,,,,,,,,,,,,,,,,,,,,
Github_hard---o10532.json,Github_hard,maskbench/data/Github_hard---o10532.json,Github_hard---o10532.json::test_00003,3,invalid,llg,LLGuidance,passed,False,True,43357,3488,1180,1154977,1011799,405,6763,30,541,9,2760,2523,126,264,5,362,59,58,,,,,,,,,,,,,,,,,,,,,,
Github_hard---o10532.json,Github_hard,maskbench/data/Github_hard---o10532.json,Github_hard---o10532.json::test_00004,4,invalid,llg,LLGuidance,passed,False,True,43357,3488,1260,1154977,1011799,405,6763,30,565,7,5222,4877,177,295,6,388,85,84,,,,,,,,,,,,,,,,,,,,,,
Github_hard---o10532.json,Github_hard,maskbench/data/Github_hard---o10532.json,Github_hard---o10532.json::test_00005,5,invalid,llg,LLGuidance,passed,False,True,43357,3488,1261,1154977,1011799,405,6763,31,560,8,562,507,31,273,6,387,10,9,,,,,,,,,,,,,,,,,,,,,,
Github_hard---o10532.json,Github_hard,maskbench/data/Github_hard---o10532.json,Github_hard---o10532.json::test_00006,6,invalid,llg,LLGuidance,passed,False,True,43357,3488,1253,1154977,1011799,405,6763,29,554,6,5063,4741,166,314,5,384,82,81,,,,,,,,,,,,,,,,,,,,,,
Github_hard---o10532.json,Github_hard,maskbench/data/Github_hard---o10532.json,Github_hard---o10532.json::test_00007,7,invalid,llg,LLGuidance,passed,False,True,43357,3488,1239,1154977,1011799,405,6763,30,555,8,2774,2534,129,268,6,381,59,58,,,,,,,,,,,,,,,,,,,,,,
Github_hard---o10532.json,Github_hard,maskbench/data/Github_hard---o10532.json,Github_hard---o10532.json::test_00008,8,invalid,llg,LLGuidance,passed,False,True,43357,3488,1278,1154977,1011799,405,6763,29,573,7,3652,3405,123,303,5,391,62,61,,,,,,,,,,,,,,,,,,,,,,
Github_hard---o10532.json,Github_hard,maskbench/data/Github_hard---o10532.json,Github_hard---o10532.json::test_00009,9,valid,llg,LLGuidance,failed,False,True,43357,3488,1107,1154977,1011799,405,6763,27,489,7,5377,4886,237,297,6,316,114,,OverflowError('Python integer 2147483648 out of bounds for int32'),,,,,,,,,,,,,,,,,,,,,
Github_hard---o10532.json,Github_hard,maskbench/data/Github_hard---o10532.json,Github_hard---o10532.json::test_00010,10,invalid,llg,LLGuidance,passed,False,True,43357,3488,1085,1154977,1011799,405,6763,28,482,9,548,474,42,58,6,310,15,14,,,,,,,,,,,,,,,,,,,,,,
Github_hard---o10532.json,Github_hard,maskbench/data/Github_hard---o10532.json,Github_hard---o10532.json::test_00011,11,invalid,llg,LLGuidance,passed,False,True,43357,3488,1111,1154977,1011799,405,6763,27,514,6,2907,2729,99,298,6,323,41,40,,,,,,,,,,,,,,,,,,,,,,
Github_hard---o10532.json,Github_hard,maskbench/data/Github_hard---o10532.json,Github_hard---o10532.json::test_00012,12,invalid,llg,LLGuidance,passed,False,True,43357,3488,1095,1154977,1011799,405,6763,26,484,7,5279,4808,233,300,6,312,109,,OverflowError('Python integer 2147483648 out of bounds for int32'),,,,,,,,,,,,,,,,,,,,,
Github_hard---o1184.json,Github_hard,maskbench/data/Github_hard---o1184.json,Github_hard---o1184.json::test_00000,0,valid,llg,LLGuidance,compile_error,,True,27685,8348,,1153515,1019321,435,6403,,,,,,,,,,,,"ValueError(""oneOf constraints are not supported. Enable 'coerce_one_of' option to approximate oneOf with anyOf"")",,,,,,,,,,,,,,,,,,,,,
Github_hard---o1184.json,Github_hard,maskbench/data/Github_hard---o1184.json,Github_hard---o1184.json::test_00001,1,invalid,llg,LLGuidance,compile_error,,True,27685,8348,,1153515,1019321,435,6403,,,,,,,,,,,,"ValueError(""oneOf constraints are not supported. Enable 'coerce_one_of' option to approximate oneOf with anyOf"")",,,,,,,,,,,,,,,,,,,,,
Github_hard---o1184.json,Github_hard,maskbench/data/Github_hard---o1184.json,Github_hard---o1184.json::test_00002,2,invalid,llg,LLGuidance,compile_error,,True,27685,8348,,1153515,1019321,435,6403,,,,,,,,,,,,"ValueError(""oneOf constraints are not supported. Enable 'coerce_one_of' option to approximate oneOf with anyOf"")",,,,,,,,,,,,,,,,,,,,,
Github_hard---o12278.json,Github_hard,maskbench/data/Github_hard---o12278.json,Github_hard---o12278.json::test_00000,0,valid,llg,LLGuidance,compile_error,,True,22585,4044,,1160387,1012677,331,556,,,,,,,,,,,,"ValueError(""oneOf constraints are not supported. Enable 'coerce_one_of' option to approximate oneOf with anyOf"")",,,,,,,,,,,,,,,,,,,,,
Github_hard---o12278.json,Github_hard,maskbench/data/Github_hard---o12278.json,Github_hard---o12278.json::test_00001,1,valid,llg,LLGuidance,compile_error,,True,22585,4044,,1160387,1012677,331,556,,,,,,,,,,,,"ValueError(""oneOf constraints are not supported. Enable 'coerce_one_of' option to approximate oneOf with anyOf"")",,,,,,,,,,,,,,,,,,,,,
Github_hard---o12278.json,Github_hard,maskbench/data/Github_hard---o12278.json,Github_hard---o12278.json::test_00002,2,invalid,llg,LLGuidance,compile_error,,True,22585,4044,,1160387,1012677,331,556,,,,,,,,,,,,"ValueError(""oneOf constraints are not supported. Enable 'coerce_one_of' option to approximate oneOf with anyOf"")",,,,,,,,,,,,,,,,,,,,,
Github_hard---o12278.json,Github_hard,maskbench/data/Github_hard---o12278.json,Github_hard---o12278.json::test_00003,3,invalid,llg,LLGuidance,compile_error,,True,22585,4044,,1160387,1012677,331,556,,,,,,,,,,,,"ValueError(""oneOf constraints are not supported. Enable 'coerce_one_of' option to approximate oneOf with anyOf"")",,,,,,,,,,,,,,,,,,,,,
Github_hard---o12278.json,Github_hard,maskbench/data/Github_hard---o12278.json,Github_hard---o12278.json::test_00004,4,invalid,llg,LLGuidance,compile_error,,True,22585,4044,,1160387,1012677,331,556,,,,,,,,,,,,"ValueError(""oneOf constraints are not supported. Enable 'coerce_one_of' option to approximate oneOf with anyOf"")",,,,,,,,,,,,,,,,,,,,,
Github_hard---o12278.json,Github_hard,maskbench/data/Github_hard---o12278.json,Github_hard---o12278.json::test_00005,5,invalid,llg,LLGuidance,compile_error,,True,22585,4044,,1160387,1012677,331,556,,,,,,,,,,,,"ValueError(""oneOf constraints are not supported. Enable 'coerce_one_of' option to approximate oneOf with anyOf"")",,,,,,,,,,,,,,,,,,,,,
Github_hard---o12278.json,Github_hard,maskbench/data/Github_hard---o12278.json,Github_hard---o12278.json::test_00006,6,invalid,llg,LLGuidance,compile_error,,True,22585,4044,,1160387,1012677,331,556,,,,,,,,,,,,"ValueError(""oneOf constraints are not supported. Enable 'coerce_one_of' option to approximate oneOf with anyOf"")",,,,,,,,,,,,,,,,,,,,,
Github_hard---o12281.json,Github_hard,maskbench/data/Github_hard---o12281.json,Github_hard---o12281.json::test_00000,0,valid,llg,LLGuidance,failed,False,True,18101,5175,880,1161845,1015002,294,2712,31,1291,14,5618,5149,221,270,11,293,76,,OverflowError('Python integer 2147483648 out of bounds for int32'),,,,,,,,,,,,,,,,,,,,,
Github_hard---o12281.json,Github_hard,maskbench/data/Github_hard---o12281.json,Github_hard---o12281.json::test_00001,1,valid,llg,LLGuidance,failed,False,True,18101,5175,614,1161845,1015002,294,2712,25,399,10,1097,870,139,93,32,232,15,,OverflowError('Python integer 2147483648 out of bounds for int32'),,,,,,,,,,,,,,,,,,,,,
Github_hard---o12281.json,Github_hard,maskbench/data/Github_hard---o12281.json,Github_hard---o12281.json::test_00002,2,invalid,llg,LLGuidance,passed,False,True,18101,5175,608,1161845,1015002,294,2712,23,350,7,796,679,44,68,5,231,15,,OverflowError('Python integer 2147483648 out of bounds for int32'),,,,,,,,,,,,,,,,,,,,,
Github_hard---o12281.json,Github_hard,maskbench/data/Github_hard---o12281.json,Github_hard---o12281.json::test_00003,3,invalid,llg,LLGuidance,passed,False,True,18101,5175,636,1161845,1015002,294,2712,22,354,7,810,695,44,70,5,237,15,,OverflowError('Python integer 2147483648 out of bounds for int32'),,,,,,,,,,,,,,,,,,,,,
Github_hard---o12281.json,Github_hard,maskbench/data/Github_hard---o12281.json,Github_hard---o12281.json::test_00004,4,invalid,llg,LLGuidance,passed,False,True,18101,5175,604,1161845,1015002,294,2712,22,343,7,796,680,44,69,5,224,15,,OverflowError('Python integer 2147483648 out of bounds for int32'),,,,,,,,,,,,,,,,,,,,,
Github_hard---o12291.json,Github_hard,maskbench/data/Github_hard---o12291.json,Github_hard---o12291.json::test_00000,0,valid,llg,LLGuidance,passed,True,True,22230,2978,1562,1175585,1018802,397,4204,37,1512,15,32996,29757,2255,288,44,500,500,,,,,,,,,,,,,,,,,,,,,,,
Github_hard---o12291.json,Github_hard,maskbench/data/Github_hard---o12291.json,Github_hard---o12291.json::test_00001,1,invalid,llg,LLGuidance,passed,False,True,22230,2978,1565,1175585,1018802,397,4204,47,784,21,2584,2345,137,70,8,502,54,53,,,,,,,,,,,,,,,,,,,,,,
Github_hard---o12291.json,Github_hard,maskbench/data/Github_hard---o12291.json,Github_hard---o12291.json::test_00002,2,valid,llg,LLGuidance,passed,True,True,22230,2978,1655,1175585,1018802,397,4204,38,731,8,26485,24446,1043,79,9,507,507,,,,,,,,,,,,,,,,,,,,,,,
Github_hard---o12291.json,Github_hard,maskbench/data/Github_hard---o12291.json,Github_hard---o12291.json::test_00003,3,invalid,llg,LLGuidance,passed,False,True,22230,2978,1649,1175585,1018802,397,4204,45,723,25,1743,1574,97,69,8,507,37,36,,,,,,,,,,,,,,,,,,,,,,
Github_hard---o12335.json,Github_hard,maskbench/data/Github_hard---o12335.json,Github_hard---o12335.json::test_00000,0,valid,llg,LLGuidance,compile_error,,True,43176,13473,,1157851,993379,442,537,,,,,,,,,,,,"ValueError('Unimplemented keys: [""patternProperties""]')",,,,,,,,,,,,,,,,,,,,,
Github_hard---o12335.json,Github_hard,maskbench/data/Github_hard---o12335.json,Github_hard---o12335.json::test_00001,1,invalid,llg,LLGuidance,compile_error,,True,43176,13473,,1157851,993379,442,537,,,,,,,,,,,,"ValueError('Unimplemented keys: [""patternProperties""]')",,,,,,,,,,,,,,,,,,,,,
Github_hard---o12335.json,Github_hard,maskbench/data/Github_hard---o12335.json,Github_hard---o12335.json::test_00002,2,invalid,llg,LLGuidance,compile_error,,True,43176,13473,,1157851,993379,442,537,,,,,,,,,,,,"ValueError('Unimplemented keys: [""patternProperties""]')",,,,,,,,,,,,,,,,,,,,,
Github_hard---o12335.json,Github_hard,maskbench/data/Github_hard---o12335.json,Github_hard---o12335.json::test_00003,3,invalid,llg,LLGuidance,compile_error,,True,43176,13473,,1157851,993379,442,537,,,,,,,,,,,,"ValueError('Unimplemented keys: [""patternProperties""]')",,,,,,,,,,,,,,,,,,,,,
Github_hard---o12335.json,Github_hard,maskbench/data/Github_hard---o12335.json,Github_hard---o12335.json::test_00004,4,invalid,llg,LLGuidance,compile_error,,True,43176,13473,,1157851,993379,442,537,,,,,,,,,,,,"ValueError('Unimplemented keys: [""patternProperties""]')",,,,,,,,,,,,,,,,,,,,,
Github_hard---o12337.json,Github_hard,maskbench/data/Github_hard---o12337.json,Github_hard---o12337.json::test_00000,0,valid,llg,LLGuidance,compile_error,,True,59866,17993,,1175295,1010447,583,751,,,,,,,,,,,,"ValueError('Unimplemented keys: [""patternProperties""]')",,,,,,,,,,,,,,,,,,,,,
Github_hard---o12337.json,Github_hard,maskbench/data/Github_hard---o12337.json,Github_hard---o12337.json::test_00001,1,valid,llg,LLGuidance,compile_error,,True,59866,17993,,1175295,1010447,583,751,,,,,,,,,,,,"ValueError('Unimplemented keys: [""patternProperties""]')",,,,,,,,,,,,,,,,,,,,,
Github_hard---o12337.json,Github_hard,maskbench/data/Github_hard---o12337.json,Github_hard---o12337.json::test_00002,2,invalid,llg,LLGuidance,compile_error,,True,59866,17993,,1175295,1010447,583,751,,,,,,,,,,,,"ValueError('Unimplemented keys: [""patternProperties""]')",,,,,,,,,,,,,,,,,,,,,
Github_hard---o12337.json,Github_hard,maskbench/data/Github_hard---o12337.json,Github_hard---o12337.json::test_00003,3,invalid,llg,LLGuidance,compile_error,,True,59866,17993,,1175295,1010447,583,751,,,,,,,,,,,,"ValueError('Unimplemented keys: [""patternProperties""]')",,,,,,,,,,,,,,,,,,,,,
Github_hard---o12337.json,Github_hard,maskbench/data/Github_hard---o12337.json,Github_hard---o12337.json::test_00004,4,invalid,llg,LLGuidance,compile_error,,True,59866,17993,,1175295,1010447,583,751,,,,,,,,,,,,"ValueError('Unimplemented keys: [""patternProperties""]')",,,,,,,,,,,,,,,,,,,,,
Github_hard---o12346.json,Github_hard,maskbench/data/Github_hard---o12346.json,Github_hard---o12346.json::test_00000,0,valid,llg,LLGuidance,failed,False,True,9769,2745,883,1164184,1010775,226,1912,22,1211,14,18067,16215,1155,220,38,327,295,,OverflowError('Python integer 2147483648 out of bounds for int32'),,,,,,,,,,,,,,,,,,,,,
Github_hard---o12346.json,Github_hard,maskbench/data/Github_hard---o12346.json,Github_hard---o12346.json::test_00001,1,invalid,llg,LLGuidance,passed,False,True,9769,2745,885,1164184,1010775,226,1912,23,505,13,309,252,34,44,6,327,10,9,,,,,,,,,,,,,,,,,,,,,,
Github_hard---o12346.json,Github_hard,maskbench/data/Github_hard---o12346.json,Github_hard---o12346.json::test_00002,2,valid,llg,LLGuidance,failed,False,True,9769,2745,883,1164184,1010775,226,1912,19,463,7,13849,12624,581,67,10,330,298,,OverflowError('Python integer 2147483648 out of bounds for int32'),,,,,,,,,,,,,,,,,,,,,
Github_hard---o12346.json,Github_hard,maskbench/data/Github_hard---o12346.json,Github_hard---o12346.json::test_00003,3,invalid,llg,LLGuidance,passed,False,True,9769,2745,822,1164184,1010775,226,1912,19,434,11,853,759,57,138,5,308,18,17,,,,,,,,,,,,,,,,,,,,,,
Github_hard---o12459.json,Github_hard,maskbench/data/Github_hard---o12459.json,Github_hard---o12459.json::test_00000,0,valid,llg,LLGuidance,compile_error,,True,46203,8082,,1160071,1021297,424,471,,,,,,,,,,,,"ValueError('Unimplemented keys: [""patternProperties"", ""propertyNames""]')",,,,,,,,,,,,,,,,,,,,,
Github_hard---o12459.json,Github_hard,maskbench/data/Github_hard---o12459.json,Github_hard---o12459.json::test_00001,1,invalid,llg,LLGuidance,compile_error,,True,46203,8082,,1160071,1021297,424,471,,,,,,,,,,,,"ValueError('Unimplemented keys: [""patternProperties"", ""propertyNames""]')",,,,,,,,,,,,,,,,,,,,,
Github_hard---o12459.json,Github_hard,maskbench/data/Github_hard---o12459.json,Github_hard---o12459.json::test_00002,2,invalid,llg,LLGuidance,compile_error,,True,46203,8082,,1160071,1021297,424,471,,,,,,,,,,,,"ValueError('Unimplemented keys: [""patternProperties"", ""propertyNames""]')",,,,,,,,,,,,,,,,,,,,,
Github_hard---o12459.json,Github_hard,maskbench/data/Github_hard---o12459.json,Github_hard---o12459.json::test_00003,3,invalid,llg,LLGuidance,compile_error,,True,46203,8082,,1160071,1021297,424,471,,,,,,,,,,,,"ValueError('Unimplemented keys: [""patternProperties"", ""propertyNames""]')",,,,,,,,,,,,,,,,,,,,,
Github_hard---o12459.json,Github_hard,maskbench/data/Github_hard---o12459.json,Github_hard---o12459.json::test_00004,4,invalid,llg,LLGuidance,compile_error,,True,46203,8082,,1160071,1021297,424,471,,,,,,,,,,,,"ValueError('Unimplemented keys: [""patternProperties"", ""propertyNames""]')",,,,,,,,,,,,,,,,,,,,,
Github_hard---o12460.json,Github_hard,maskbench/data/Github_hard---o12460.json,Github_hard---o12460.json::test_00000,0,valid,llg,LLGuidance,compile_error,,True,54030,9618,,1198776,1015073,606,491,,,,,,,,,,,,"ValueError('Unimplemented keys: [""patternProperties"", ""propertyNames""]')",,,,,,,,,,,,,,,,,,,,,
Github_hard---o12460.json,Github_hard,maskbench/data/Github_hard---o12460.json,Github_hard---o12460.json::test_00001,1,invalid,llg,LLGuidance,compile_error,,True,54030,9618,,1198776,1015073,606,491,,,,,,,,,,,,"ValueError('Unimplemented keys: [""patternProperties"", ""propertyNames""]')",,,,,,,,,,,,,,,,,,,,,
Github_hard---o12460.json,Github_hard,maskbench/data/Github_hard---o12460.json,Github_hard---o12460.json::test_00002,2,invalid,llg,LLGuidance,compile_error,,True,54030,9618,,1198776,1015073,606,491,,,,,,,,,,,,"ValueError('Unimplemented keys: [""patternProperties"", ""propertyNames""]')",,,,,,,,,,,,,,,,,,,,,
Github_hard---o12460.json,Github_hard,maskbench/data/Github_hard---o12460.json,Github_hard---o12460.json::test_00003,3,invalid,llg,LLGuidance,compile_error,,True,54030,9618,,1198776,1015073,606,491,,,,,,,,,,,,"ValueError('Unimplemented keys: [""patternProperties"", ""propertyNames""]')",,,,,,,,,,,,,,,,,,,,,
Github_hard---o12460.json,Github_hard,maskbench/data/Github_hard---o12460.json,Github_hard---o12460.json::test_00004,4,invalid,llg,LLGuidance,compile_error,,True,54030,9618,,1198776,1015073,606,491,,,,,,,,,,,,"ValueError('Unimplemented keys: [""patternProperties"", ""propertyNames""]')",,,,,,,,,,,,,,,,,,,,,
