feature_pair,feature_a,feature_b,schemas_with_pair,schemas_without_pair,support,over_with_pair,over_without_pair,over_denominator_with,over_denominator_without,over_rate_with,over_rate_without,lift,delta,eligible_lift
has_defs__AND__has_type,has_defs,has_type,362,526,0.407658,568,761,618,875,0.919094,0.869714,1.05678,0.0493796,true
has_default__AND__has_defs,has_default,has_defs,98,790,0.11036,164,1165,176,1317,0.931818,0.884586,1.05339,0.047232,true
has_boolean_schema__AND__has_default,has_boolean_schema,has_default,204,684,0.22973,287,1042,311,1182,0.92283,0.881557,1.04682,0.0412729,true
has_default__AND__has_minimum,has_default,has_minimum,104,784,0.117117,164,1165,177,1316,0.926554,0.885258,1.04665,0.0412953,true
has_default__AND__has_ref,has_default,has_ref,90,798,0.101351,151,1178,163,1330,0.92638,0.885714,1.04591,0.0406661,true
has_defs__AND__has_required,has_defs,has_required,317,571,0.356982,492,837,538,955,0.914498,0.87644,1.04342,0.0380584,true
has_anyOf__AND__has_ref,has_anyOf,has_ref,152,736,0.171171,231,1098,251,1242,0.920319,0.884058,1.04102,0.0362608,true
has_anyOf__AND__has_defs,has_anyOf,has_defs,151,737,0.170045,229,1100,249,1244,0.919679,0.884244,1.04007,0.0354343,true
has_anyOf__AND__has_items,has_anyOf,has_items,184,704,0.207207,270,1059,295,1198,0.915254,0.883973,1.03539,0.0312809,true
has_additionalProperties__AND__has_default,has_additionalProperties,has_default,212,676,0.238739,296,1033,324,1169,0.91358,0.883661,1.03386,0.029919,true
has_anyOf__AND__has_enum,has_anyOf,has_enum,144,744,0.162162,203,1126,222,1271,0.914414,0.885917,1.03217,0.0284978,true
has_anyOf__AND__has_properties,has_anyOf,has_properties,192,696,0.216216,282,1047,309,1184,0.912621,0.884291,1.03204,0.0283308,true
has_anyOf__AND__has_type,has_anyOf,has_type,192,696,0.216216,282,1047,309,1184,0.912621,0.884291,1.03204,0.0283308,true
has_default__AND__has_maxLength,has_default,has_maxLength,31,857,0.0349099,49,1280,54,1439,0.907407,0.889507,1.02012,0.0179008,true
has_enum__AND__has_properties,has_enum,has_properties,576,312,0.648649,842,487,939,554,0.896699,0.879061,1.02006,0.0176372,true
has_enum__AND__has_type,has_enum,has_type,576,312,0.648649,842,487,939,554,0.896699,0.879061,1.02006,0.0176372,true
has_default__AND__has_items,has_default,has_items,247,641,0.278153,353,976,391,1102,0.902813,0.885662,1.01937,0.0171509,true
has_default__AND__has_pattern,has_default,has_pattern,161,727,0.181306,213,1116,236,1257,0.902542,0.887828,1.01657,0.0147142,true
has_anyOf__AND__has_default,has_anyOf,has_default,66,822,0.0743243,93,1236,103,1390,0.902913,0.889209,1.01541,0.013704,true
has_anyOf__AND__has_required,has_anyOf,has_required,171,717,0.192568,246,1083,273,1220,0.901099,0.887705,1.01509,0.013394,true
has_default__AND__has_maximum,has_default,has_maximum,56,832,0.0630631,87,1242,97,1396,0.896907,0.889685,1.00812,0.0072224,true
has_default__AND__has_minItems,has_default,has_minItems,54,834,0.0608108,87,1242,97,1396,0.896907,0.889685,1.00812,0.0072224,true
has_default__AND__has_maxItems,has_default,has_maxItems,16,872,0.018018,26,1303,29,1464,0.896552,0.890027,1.00733,0.0065244,true
has_enum__AND__has_required,has_enum,has_required,499,389,0.561937,701,628,796,697,0.880653,0.901004,0.977413,-0.020351,true
has_multipleOf__AND__has_properties,has_multipleOf,has_properties,12,876,0.0135135,19,1310,22,1471,0.863636,0.890551,0.969778,-0.0269143,true
has_multipleOf__AND__has_required,has_multipleOf,has_required,12,876,0.0135135,19,1310,22,1471,0.863636,0.890551,0.969778,-0.0269143,true
has_multipleOf__AND__has_type,has_multipleOf,has_type,12,876,0.0135135,19,1310,22,1471,0.863636,0.890551,0.969778,-0.0269143,true
has_properties__AND__has_required,has_properties,has_required,749,139,0.843468,1090,239,1238,255,0.880452,0.937255,0.939395,-0.0568026,true
has_required__AND__has_type,has_required,has_type,749,139,0.843468,1090,239,1238,255,0.880452,0.937255,0.939395,-0.0568026,true
has_default__AND__has_properties,has_default,has_properties,378,510,0.425676,517,812,607,886,0.85173,0.916479,0.929351,-0.0647487,true
has_default__AND__has_type,has_default,has_type,378,510,0.425676,517,812,607,886,0.85173,0.916479,0.929351,-0.0647487,true
has_default__AND__has_enum,has_default,has_enum,278,610,0.313063,369,960,441,1052,0.836735,0.912548,0.916922,-0.0758128,true
has_default__AND__has_required,has_default,has_required,335,553,0.377252,445,884,531,962,0.838041,0.918919,0.911986,-0.0808775,true
has_properties__AND__has_type,has_properties,has_type,888,0,1,1329,0,1493,0,0.890154,0,inf,0.890154,false
has_enum__AND__has_not,has_enum,has_not,11,877,0.0123874,18,1311,18,1475,1,0.888814,1.1251,0.111186,false
has_additionalProperties__AND__has_maxProperties,has_additionalProperties,has_maxProperties,10,878,0.0112613,18,1311,18,1475,1,0.888814,1.1251,0.111186,false
has_boolean_schema__AND__has_maxProperties,has_boolean_schema,has_maxProperties,10,878,0.0112613,18,1311,18,1475,1,0.888814,1.1251,0.111186,false
has_minItems__AND__has_minProperties,has_minItems,has_minProperties,10,878,0.0112613,18,1311,18,1475,1,0.888814,1.1251,0.111186,false
has_minProperties__AND__has_oneOf,has_minProperties,has_oneOf,12,876,0.0135135,17,1312,17,1476,1,0.888889,1.125,0.111111,false
has_minimum__AND__has_not,has_minimum,has_not,10,878,0.0112613,17,1312,17,1476,1,0.888889,1.125,0.111111,false
has_const__AND__has_items,has_const,has_items,10,878,0.0112613,16,1313,16,1477,1,0.888964,1.1249,0.111036,false
has_const__AND__has_properties,has_const,has_properties,10,878,0.0112613,16,1313,16,1477,1,0.888964,1.1249,0.111036,false
has_const__AND__has_required,has_const,has_required,10,878,0.0112613,16,1313,16,1477,1,0.888964,1.1249,0.111036,false
has_const__AND__has_type,has_const,has_type,10,878,0.0112613,16,1313,16,1477,1,0.888964,1.1249,0.111036,false
has_minLength__AND__has_not,has_minLength,has_not,10,878,0.0112613,16,1313,16,1477,1,0.888964,1.1249,0.111036,false
has_not__AND__has_patternProperties,has_not,has_patternProperties,10,878,0.0112613,16,1313,16,1477,1,0.888964,1.1249,0.111036,false
has_allOf__AND__has_not,has_allOf,has_not,11,877,0.0123874,15,1314,15,1478,1,0.889039,1.12481,0.110961,false
has_not__AND__has_oneOf,has_not,has_oneOf,9,879,0.0101351,15,1314,15,1478,1,0.889039,1.12481,0.110961,false
has_maxProperties__AND__has_pattern,has_maxProperties,has_pattern,8,880,0.00900901,15,1314,15,1478,1,0.889039,1.12481,0.110961,false
has_additionalProperties__AND__has_const,has_additionalProperties,has_const,9,879,0.0101351,14,1315,14,1479,1,0.889114,1.12471,0.110886,false
has_boolean_schema__AND__has_const,has_boolean_schema,has_const,9,879,0.0101351,14,1315,14,1479,1,0.889114,1.12471,0.110886,false
has_const__AND__has_defs,has_const,has_defs,9,879,0.0101351,14,1315,14,1479,1,0.889114,1.12471,0.110886,false
has_const__AND__has_ref,has_const,has_ref,9,879,0.0101351,14,1315,14,1479,1,0.889114,1.12471,0.110886,false
has_anyOf__AND__has_not,has_anyOf,has_not,8,880,0.00900901,13,1316,13,1480,1,0.889189,1.12462,0.110811,false
has_default__AND__has_not,has_default,has_not,8,880,0.00900901,13,1316,13,1480,1,0.889189,1.12462,0.110811,false
has_maximum__AND__has_not,has_maximum,has_not,8,880,0.00900901,13,1316,13,1480,1,0.889189,1.12462,0.110811,false
has_enum__AND__has_maxProperties,has_enum,has_maxProperties,7,881,0.00788288,13,1316,13,1480,1,0.889189,1.12462,0.110811,false
has_minProperties__AND__has_patternProperties,has_minProperties,has_patternProperties,7,881,0.00788288,13,1316,13,1480,1,0.889189,1.12462,0.110811,false
has_additionalProperties__AND__has_propertyNames,has_additionalProperties,has_propertyNames,8,880,0.00900901,12,1317,12,1481,1,0.889264,1.12453,0.110736,false
has_allOf__AND__has_const,has_allOf,has_const,8,880,0.00900901,12,1317,12,1481,1,0.889264,1.12453,0.110736,false
has_boolean_schema__AND__has_propertyNames,has_boolean_schema,has_propertyNames,8,880,0.00900901,12,1317,12,1481,1,0.889264,1.12453,0.110736,false
has_defs__AND__has_propertyNames,has_defs,has_propertyNames,8,880,0.00900901,12,1317,12,1481,1,0.889264,1.12453,0.110736,false
has_enum__AND__has_propertyNames,has_enum,has_propertyNames,8,880,0.00900901,12,1317,12,1481,1,0.889264,1.12453,0.110736,false
has_items__AND__has_propertyNames,has_items,has_propertyNames,8,880,0.00900901,12,1317,12,1481,1,0.889264,1.12453,0.110736,false
has_properties__AND__has_propertyNames,has_properties,has_propertyNames,8,880,0.00900901,12,1317,12,1481,1,0.889264,1.12453,0.110736,false
has_propertyNames__AND__has_ref,has_propertyNames,has_ref,8,880,0.00900901,12,1317,12,1481,1,0.889264,1.12453,0.110736,false
has_propertyNames__AND__has_type,has_propertyNames,has_type,8,880,0.00900901,12,1317,12,1481,1,0.889264,1.12453,0.110736,false
has_default__AND__has_maxProperties,has_default,has_maxProperties,6,882,0.00675676,12,1317,12,1481,1,0.889264,1.12453,0.110736,false
has_minItems__AND__has_multipleOf,has_minItems,has_multipleOf,6,882,0.00675676,12,1317,12,1481,1,0.889264,1.12453,0.110736,false
has_allOf__AND__has_maximum,has_allOf,has_maximum,8,880,0.00900901,11,1318,11,1482,1,0.889339,1.12443,0.110661,false
has_const__AND__has_enum,has_const,has_enum,7,881,0.00788288,11,1318,11,1482,1,0.889339,1.12443,0.110661,false
has_defs__AND__has_maxProperties,has_defs,has_maxProperties,6,882,0.00675676,11,1318,11,1482,1,0.889339,1.12443,0.110661,false
has_maxProperties__AND__has_ref,has_maxProperties,has_ref,6,882,0.00675676,11,1318,11,1482,1,0.889339,1.12443,0.110661,false
has_const__AND__has_patternProperties,has_const,has_patternProperties,6,882,0.00675676,10,1319,10,1483,1,0.889413,1.12434,0.110587,false
has_minItems__AND__has_not,has_minItems,has_not,6,882,0.00675676,10,1319,10,1483,1,0.889413,1.12434,0.110587,false
has_anyOf__AND__has_maxLength,has_anyOf,has_maxLength,5,883,0.00563063,10,1319,10,1483,1,0.889413,1.12434,0.110587,false
has_minLength__AND__has_minProperties,has_minLength,has_minProperties,5,883,0.00563063,10,1319,10,1483,1,0.889413,1.12434,0.110587,false
has_allOf__AND__has_propertyNames,has_allOf,has_propertyNames,6,882,0.00675676,9,1320,9,1484,1,0.889488,1.12424,0.110512,false
has_const__AND__has_oneOf,has_const,has_oneOf,5,883,0.00563063,9,1320,9,1484,1,0.889488,1.12424,0.110512,false
has_maxLength__AND__has_not,has_maxLength,has_not,5,883,0.00563063,9,1320,9,1484,1,0.889488,1.12424,0.110512,false
has_anyOf__AND__has_propertyNames,has_anyOf,has_propertyNames,6,882,0.00675676,8,1321,8,1485,1,0.889562,1.12415,0.110438,false
has_propertyNames__AND__has_required,has_propertyNames,has_required,6,882,0.00675676,8,1321,8,1485,1,0.889562,1.12415,0.110438,false
has_additionalProperties__AND__has_exclusiveMinimum,has_additionalProperties,has_exclusiveMinimum,5,883,0.00563063,8,1321,8,1485,1,0.889562,1.12415,0.110438,false
has_allOf__AND__has_exclusiveMinimum,has_allOf,has_exclusiveMinimum,5,883,0.00563063,8,1321,8,1485,1,0.889562,1.12415,0.110438,false
has_anyOf__AND__has_exclusiveMinimum,has_anyOf,has_exclusiveMinimum,5,883,0.00563063,8,1321,8,1485,1,0.889562,1.12415,0.110438,false
has_anyOf__AND__has_maxProperties,has_anyOf,has_maxProperties,5,883,0.00563063,8,1321,8,1485,1,0.889562,1.12415,0.110438,false
has_defs__AND__has_exclusiveMinimum,has_defs,has_exclusiveMinimum,5,883,0.00563063,8,1321,8,1485,1,0.889562,1.12415,0.110438,false
has_exclusiveMinimum__AND__has_items,has_exclusiveMinimum,has_items,5,883,0.00563063,8,1321,8,1485,1,0.889562,1.12415,0.110438,false
has_exclusiveMinimum__AND__has_minItems,has_exclusiveMinimum,has_minItems,5,883,0.00563063,8,1321,8,1485,1,0.889562,1.12415,0.110438,false
has_exclusiveMinimum__AND__has_minimum,has_exclusiveMinimum,has_minimum,5,883,0.00563063,8,1321,8,1485,1,0.889562,1.12415,0.110438,false
has_exclusiveMinimum__AND__has_properties,has_exclusiveMinimum,has_properties,5,883,0.00563063,8,1321,8,1485,1,0.889562,1.12415,0.110438,false
has_exclusiveMinimum__AND__has_ref,has_exclusiveMinimum,has_ref,5,883,0.00563063,8,1321,8,1485,1,0.889562,1.12415,0.110438,false
has_exclusiveMinimum__AND__has_type,has_exclusiveMinimum,has_type,5,883,0.00563063,8,1321,8,1485,1,0.889562,1.12415,0.110438,false
has_maxProperties__AND__has_minProperties,has_maxProperties,has_minProperties,5,883,0.00563063,8,1321,8,1485,1,0.889562,1.12415,0.110438,false
has_minProperties__AND__has_minimum,has_minProperties,has_minimum,5,883,0.00563063,8,1321,8,1485,1,0.889562,1.12415,0.110438,false
has_multipleOf__AND__has_oneOf,has_multipleOf,has_oneOf,5,883,0.00563063,8,1321,8,1485,1,0.889562,1.12415,0.110438,false
has_default__AND__has_minProperties,has_default,has_minProperties,4,884,0.0045045,8,1321,8,1485,1,0.889562,1.12415,0.110438,false
has_multipleOf__AND__has_patternProperties,has_multipleOf,has_patternProperties,4,884,0.0045045,8,1321,8,1485,1,0.889562,1.12415,0.110438,false
has_additionalProperties__AND__has_if_then_else,has_additionalProperties,has_if_then_else,5,883,0.00563063,7,1322,7,1486,1,0.889637,1.12405,0.110363,false
has_anyOf__AND__has_const,has_anyOf,has_const,5,883,0.00563063,7,1322,7,1486,1,0.889637,1.12405,0.110363,false
has_defs__AND__has_if_then_else,has_defs,has_if_then_else,5,883,0.00563063,7,1322,7,1486,1,0.889637,1.12405,0.110363,false
has_enum__AND__has_if_then_else,has_enum,has_if_then_else,5,883,0.00563063,7,1322,7,1486,1,0.889637,1.12405,0.110363,false
has_if_then_else__AND__has_items,has_if_then_else,has_items,5,883,0.00563063,7,1322,7,1486,1,0.889637,1.12405,0.110363,false
has_if_then_else__AND__has_properties,has_if_then_else,has_properties,5,883,0.00563063,7,1322,7,1486,1,0.889637,1.12405,0.110363,false
has_if_then_else__AND__has_ref,has_if_then_else,has_ref,5,883,0.00563063,7,1322,7,1486,1,0.889637,1.12405,0.110363,false
has_if_then_else__AND__has_required,has_if_then_else,has_required,5,883,0.00563063,7,1322,7,1486,1,0.889637,1.12405,0.110363,false
has_if_then_else__AND__has_type,has_if_then_else,has_type,5,883,0.00563063,7,1322,7,1486,1,0.889637,1.12405,0.110363,false
has_allOf__AND__has_minProperties,has_allOf,has_minProperties,4,884,0.0045045,7,1322,7,1486,1,0.889637,1.12405,0.110363,false
has_default__AND__has_exclusiveMinimum,has_default,has_exclusiveMinimum,4,884,0.0045045,7,1322,7,1486,1,0.889637,1.12405,0.110363,false
has_default__AND__has_propertyNames,has_default,has_propertyNames,4,884,0.0045045,7,1322,7,1486,1,0.889637,1.12405,0.110363,false
has_enum__AND__has_exclusiveMinimum,has_enum,has_exclusiveMinimum,4,884,0.0045045,7,1322,7,1486,1,0.889637,1.12405,0.110363,false
has_maxProperties__AND__has_minItems,has_maxProperties,has_minItems,4,884,0.0045045,7,1322,7,1486,1,0.889637,1.12405,0.110363,false
has_maximum__AND__has_minProperties,has_maximum,has_minProperties,4,884,0.0045045,7,1322,7,1486,1,0.889637,1.12405,0.110363,false
has_allOf__AND__has_maxLength,has_allOf,has_maxLength,4,884,0.0045045,6,1323,6,1487,1,0.889711,1.12396,0.110289,false
has_const__AND__has_minItems,has_const,has_minItems,4,884,0.0045045,6,1323,6,1487,1,0.889711,1.12396,0.110289,false
has_if_then_else__AND__has_pattern,has_if_then_else,has_pattern,4,884,0.0045045,6,1323,6,1487,1,0.889711,1.12396,0.110289,false
has_maxItems__AND__has_minProperties,has_maxItems,has_minProperties,4,884,0.0045045,6,1323,6,1487,1,0.889711,1.12396,0.110289,false
has_minimum__AND__has_propertyNames,has_minimum,has_propertyNames,4,884,0.0045045,6,1323,6,1487,1,0.889711,1.12396,0.110289,false
has_pattern__AND__has_propertyNames,has_pattern,has_propertyNames,4,884,0.0045045,6,1323,6,1487,1,0.889711,1.12396,0.110289,false
has_allOf__AND__has_multipleOf,has_allOf,has_multipleOf,3,885,0.00337838,6,1323,6,1487,1,0.889711,1.12396,0.110289,false
has_maxLength__AND__has_minProperties,has_maxLength,has_minProperties,3,885,0.00337838,6,1323,6,1487,1,0.889711,1.12396,0.110289,false
has_maxProperties__AND__has_patternProperties,has_maxProperties,has_patternProperties,3,885,0.00337838,6,1323,6,1487,1,0.889711,1.12396,0.110289,false
has_allOf__AND__has_if_then_else,has_allOf,has_if_then_else,4,884,0.0045045,5,1324,5,1488,1,0.889785,1.12387,0.110215,false
has_allOf__AND__has_maxItems,has_allOf,has_maxItems,4,884,0.0045045,5,1324,5,1488,1,0.889785,1.12387,0.110215,false
has_boolean_schema__AND__has_if_then_else,has_boolean_schema,has_if_then_else,4,884,0.0045045,5,1324,5,1488,1,0.889785,1.12387,0.110215,false
has_const__AND__has_if_then_else,has_const,has_if_then_else,4,884,0.0045045,5,1324,5,1488,1,0.889785,1.12387,0.110215,false
has_const__AND__has_pattern,has_const,has_pattern,4,884,0.0045045,5,1324,5,1488,1,0.889785,1.12387,0.110215,false
has_patternProperties__AND__has_propertyNames,has_patternProperties,has_propertyNames,4,884,0.0045045,5,1324,5,1488,1,0.889785,1.12387,0.110215,false
has_allOf__AND__has_maxProperties,has_allOf,has_maxProperties,3,885,0.00337838,5,1324,5,1488,1,0.889785,1.12387,0.110215,false
has_const__AND__has_minProperties,has_const,has_minProperties,3,885,0.00337838,5,1324,5,1488,1,0.889785,1.12387,0.110215,false
has_const__AND__has_minimum,has_const,has_minimum,3,885,0.00337838,5,1324,5,1488,1,0.889785,1.12387,0.110215,false
has_maxProperties__AND__has_oneOf,has_maxProperties,has_oneOf,3,885,0.00337838,5,1324,5,1488,1,0.889785,1.12387,0.110215,false
has_oneOf__AND__has_propertyNames,has_oneOf,has_propertyNames,3,885,0.00337838,5,1324,5,1488,1,0.889785,1.12387,0.110215,false
has_if_then_else__AND__has_patternProperties,has_if_then_else,has_patternProperties,3,885,0.00337838,4,1325,4,1489,1,0.889859,1.12377,0.110141,false
has_anyOf__AND__has_multipleOf,has_anyOf,has_multipleOf,2,886,0.00225225,4,1325,4,1489,1,0.889859,1.12377,0.110141,false
has_const__AND__has_multipleOf,has_const,has_multipleOf,2,886,0.00225225,4,1325,4,1489,1,0.889859,1.12377,0.110141,false
has_if_then_else__AND__has_minLength,has_if_then_else,has_minLength,2,886,0.00225225,4,1325,4,1489,1,0.889859,1.12377,0.110141,false
has_maxItems__AND__has_multipleOf,has_maxItems,has_multipleOf,2,886,0.00225225,4,1325,4,1489,1,0.889859,1.12377,0.110141,false
has_minItems__AND__has_propertyNames,has_minItems,has_propertyNames,2,886,0.00225225,4,1325,4,1489,1,0.889859,1.12377,0.110141,false
has_minLength__AND__has_propertyNames,has_minLength,has_propertyNames,2,886,0.00225225,4,1325,4,1489,1,0.889859,1.12377,0.110141,false
has_minProperties__AND__has_multipleOf,has_minProperties,has_multipleOf,2,886,0.00225225,4,1325,4,1489,1,0.889859,1.12377,0.110141,false
has_boolean_schema__AND__has_exclusiveMinimum,has_boolean_schema,has_exclusiveMinimum,2,886,0.00225225,3,1326,3,1490,1,0.889933,1.12368,0.110067,false
has_const__AND__has_maxItems,has_const,has_maxItems,2,886,0.00225225,3,1326,3,1490,1,0.889933,1.12368,0.110067,false
has_const__AND__has_maxProperties,has_const,has_maxProperties,2,886,0.00225225,3,1326,3,1490,1,0.889933,1.12368,0.110067,false
has_const__AND__has_propertyNames,has_const,has_propertyNames,2,886,0.00225225,3,1326,3,1490,1,0.889933,1.12368,0.110067,false
has_exclusiveMinimum__AND__has_oneOf,has_exclusiveMinimum,has_oneOf,2,886,0.00225225,3,1326,3,1490,1,0.889933,1.12368,0.110067,false
has_if_then_else__AND__has_oneOf,has_if_then_else,has_oneOf,2,886,0.00225225,3,1326,3,1490,1,0.889933,1.12368,0.110067,false
has_if_then_else__AND__has_propertyNames,has_if_then_else,has_propertyNames,2,886,0.00225225,3,1326,3,1490,1,0.889933,1.12368,0.110067,false
has_maxProperties__AND__has_minimum,has_maxProperties,has_minimum,2,886,0.00225225,3,1326,3,1490,1,0.889933,1.12368,0.110067,false
has_anyOf__AND__has_if_then_else,has_anyOf,has_if_then_else,2,886,0.00225225,2,1327,2,1491,1,0.890007,1.12359,0.109993,false
has_const__AND__has_default,has_const,has_default,2,886,0.00225225,2,1327,2,1491,1,0.890007,1.12359,0.109993,false
has_const__AND__has_not,has_const,has_not,2,886,0.00225225,2,1327,2,1491,1,0.890007,1.12359,0.109993,false
has_default__AND__has_if_then_else,has_default,has_if_then_else,2,886,0.00225225,2,1327,2,1491,1,0.890007,1.12359,0.109993,false
has_if_then_else__AND__has_not,has_if_then_else,has_not,2,886,0.00225225,2,1327,2,1491,1,0.890007,1.12359,0.109993,false
has_const__AND__has_minLength,has_const,has_minLength,1,887,0.00112613,2,1327,2,1491,1,0.890007,1.12359,0.109993,false
has_content__AND__has_default,has_content,has_default,1,887,0.00112613,2,1327,2,1491,1,0.890007,1.12359,0.109993,false
has_content__AND__has_maxLength,has_content,has_maxLength,1,887,0.00112613,2,1327,2,1491,1,0.890007,1.12359,0.109993,false
has_content__AND__has_oneOf,has_content,has_oneOf,1,887,0.00112613,2,1327,2,1491,1,0.890007,1.12359,0.109993,false
has_content__AND__has_properties,has_content,has_properties,1,887,0.00112613,2,1327,2,1491,1,0.890007,1.12359,0.109993,false
has_content__AND__has_required,has_content,has_required,1,887,0.00112613,2,1327,2,1491,1,0.890007,1.12359,0.109993,false
has_content__AND__has_type,has_content,has_type,1,887,0.00112613,2,1327,2,1491,1,0.890007,1.12359,0.109993,false
has_exclusiveMinimum__AND__has_propertyNames,has_exclusiveMinimum,has_propertyNames,1,887,0.00112613,2,1327,2,1491,1,0.890007,1.12359,0.109993,false
has_if_then_else__AND__has_maxLength,has_if_then_else,has_maxLength,1,887,0.00112613,2,1327,2,1491,1,0.890007,1.12359,0.109993,false
has_if_then_else__AND__has_maxProperties,has_if_then_else,has_maxProperties,1,887,0.00112613,2,1327,2,1491,1,0.890007,1.12359,0.109993,false
has_if_then_else__AND__has_minProperties,has_if_then_else,has_minProperties,1,887,0.00112613,2,1327,2,1491,1,0.890007,1.12359,0.109993,false
has_maxItems__AND__has_not,has_maxItems,has_not,1,887,0.00112613,2,1327,2,1491,1,0.890007,1.12359,0.109993,false
has_maxLength__AND__has_maxProperties,has_maxLength,has_maxProperties,1,887,0.00112613,2,1327,2,1491,1,0.890007,1.12359,0.109993,false
has_maxProperties__AND__has_maximum,has_maxProperties,has_maximum,1,887,0.00112613,2,1327,2,1491,1,0.890007,1.12359,0.109993,false
has_maxProperties__AND__has_minLength,has_maxProperties,has_minLength,1,887,0.00112613,2,1327,2,1491,1,0.890007,1.12359,0.109993,false
has_maxProperties__AND__has_not,has_maxProperties,has_not,1,887,0.00112613,2,1327,2,1491,1,0.890007,1.12359,0.109993,false
has_maxProperties__AND__has_propertyNames,has_maxProperties,has_propertyNames,1,887,0.00112613,2,1327,2,1491,1,0.890007,1.12359,0.109993,false
has_maximum__AND__has_propertyNames,has_maximum,has_propertyNames,1,887,0.00112613,2,1327,2,1491,1,0.890007,1.12359,0.109993,false
has_minProperties__AND__has_not,has_minProperties,has_not,1,887,0.00112613,2,1327,2,1491,1,0.890007,1.12359,0.109993,false
has_minProperties__AND__has_propertyNames,has_minProperties,has_propertyNames,1,887,0.00112613,2,1327,2,1491,1,0.890007,1.12359,0.109993,false
has_multipleOf__AND__has_propertyNames,has_multipleOf,has_propertyNames,1,887,0.00112613,2,1327,2,1491,1,0.890007,1.12359,0.109993,false
has_const__AND__has_exclusiveMinimum,has_const,has_exclusiveMinimum,1,887,0.00112613,1,1328,1,1492,1,0.89008,1.12349,0.10992,false
has_exclusiveMinimum__AND__has_maxItems,has_exclusiveMinimum,has_maxItems,1,887,0.00112613,1,1328,1,1492,1,0.89008,1.12349,0.10992,false
has_exclusiveMinimum__AND__has_maxProperties,has_exclusiveMinimum,has_maxProperties,1,887,0.00112613,1,1328,1,1492,1,0.89008,1.12349,0.10992,false
has_exclusiveMinimum__AND__has_minProperties,has_exclusiveMinimum,has_minProperties,1,887,0.00112613,1,1328,1,1492,1,0.89008,1.12349,0.10992,false
has_exclusiveMinimum__AND__has_pattern,has_exclusiveMinimum,has_pattern,1,887,0.00112613,1,1328,1,1492,1,0.89008,1.12349,0.10992,false
has_exclusiveMinimum__AND__has_required,has_exclusiveMinimum,has_required,1,887,0.00112613,1,1328,1,1492,1,0.89008,1.12349,0.10992,false
has_if_then_else__AND__has_minItems,has_if_then_else,has_minItems,1,887,0.00112613,1,1328,1,1492,1,0.89008,1.12349,0.10992,false
has_maxItems__AND__has_maxProperties,has_maxItems,has_maxProperties,1,887,0.00112613,1,1328,1,1492,1,0.89008,1.12349,0.10992,false
has_not__AND__has_propertyNames,has_not,has_propertyNames,1,887,0.00112613,1,1328,1,1492,1,0.89008,1.12349,0.10992,false
has_items__AND__has_multipleOf,has_items,has_multipleOf,10,878,0.0112613,17,1312,18,1475,0.944444,0.889492,1.06178,0.0549529,false
has_minimum__AND__has_multipleOf,has_minimum,has_multipleOf,9,879,0.0101351,17,1312,18,1475,0.944444,0.889492,1.06178,0.0549529,false
has_additionalProperties__AND__has_multipleOf,has_additionalProperties,has_multipleOf,9,879,0.0101351,16,1313,17,1476,0.941176,0.889566,1.05802,0.0516101,false
has_boolean_schema__AND__has_multipleOf,has_boolean_schema,has_multipleOf,9,879,0.0101351,16,1313,17,1476,0.941176,0.889566,1.05802,0.0516101,false
has_defs__AND__has_multipleOf,has_defs,has_multipleOf,6,882,0.00675676,11,1318,12,1481,0.916667,0.889939,1.03003,0.0267274,false
has_multipleOf__AND__has_ref,has_multipleOf,has_ref,6,882,0.00675676,11,1318,12,1481,0.916667,0.889939,1.03003,0.0267274,false
has_enum__AND__has_multipleOf,has_enum,has_multipleOf,10,878,0.0112613,16,1313,18,1475,0.888889,0.890169,0.998561,-0.0012806,false
has_minLength__AND__has_multipleOf,has_minLength,has_multipleOf,6,882,0.00675676,10,1319,12,1481,0.833333,0.890614,0.935684,-0.0572811,false
has_maximum__AND__has_multipleOf,has_maximum,has_multipleOf,5,883,0.00563063,8,1321,10,1483,0.8,0.890762,0.898107,-0.090762,false
has_maxLength__AND__has_multipleOf,has_maxLength,has_multipleOf,4,884,0.0045045,6,1323,8,1485,0.75,0.890909,0.841837,-0.140909,false
has_default__AND__has_multipleOf,has_default,has_multipleOf,5,883,0.00563063,7,1322,10,1483,0.7,0.891436,0.78525,-0.191436,false
has_multipleOf__AND__has_pattern,has_multipleOf,has_pattern,5,883,0.00563063,7,1322,10,1483,0.7,0.891436,0.78525,-0.191436,false
has_default__AND__has_exclusiveMaximum,has_default,has_exclusiveMaximum,1,887,0.00112613,0,1329,2,1491,0,0.891348,0,-0.891348,false
has_enum__AND__has_exclusiveMaximum,has_enum,has_exclusiveMaximum,1,887,0.00112613,0,1329,2,1491,0,0.891348,0,-0.891348,false
has_exclusiveMaximum__AND__has_maxLength,has_exclusiveMaximum,has_maxLength,1,887,0.00112613,0,1329,2,1491,0,0.891348,0,-0.891348,false
has_exclusiveMaximum__AND__has_maximum,has_exclusiveMaximum,has_maximum,1,887,0.00112613,0,1329,2,1491,0,0.891348,0,-0.891348,false
has_exclusiveMaximum__AND__has_minLength,has_exclusiveMaximum,has_minLength,1,887,0.00112613,0,1329,2,1491,0,0.891348,0,-0.891348,false
has_exclusiveMaximum__AND__has_multipleOf,has_exclusiveMaximum,has_multipleOf,1,887,0.00112613,0,1329,2,1491,0,0.891348,0,-0.891348,false
