schema_id,test_id,expected_validity,actual_result,accepted,result_available,constraint_case,compile_grammar_s,validation_loop_s,compute_mask_s,commit_token_s,num_tokens,tokens_checked
Github_medium---o1.json,Github_medium---o1.json::test_00000,valid,passed,True,True,correct_accept,19.2972,0.171107,0.076494,0.094288,134,134
Github_medium---o1.json,Github_medium---o1.json::test_00001,invalid,passed,False,True,correct_reject,19.2972,0.007131,0.002675,0.004425,134,11
Github_medium---o1.json,Github_medium---o1.json::test_00002,invalid,passed,False,True,correct_reject,19.2972,0.070543,0.032665,0.037757,148,49
Github_medium---o1.json,Github_medium---o1.json::test_00003,invalid,failed,True,True,under_constraint,19.2972,0.181695,0.082571,0.098776,134,134
Github_medium---o1.json,Github_medium---o1.json::test_00004,invalid,failed,True,True,under_constraint,19.2972,0.162787,0.074053,0.088415,134,134
Github_medium---o1.json,Github_medium---o1.json::test_00005,invalid,passed,False,True,correct_reject,19.2972,0.094668,0.042386,0.05209,134,82
Github_medium---o1.json,Github_medium---o1.json::test_00006,invalid,passed,False,True,correct_reject,19.2972,0.070166,0.032309,0.037729,134,49
Github_medium---o1.json,Github_medium---o1.json::test_00007,invalid,failed,True,True,under_constraint,19.2972,0.166549,0.075434,0.090769,134,134
Github_medium---o1.json,Github_medium---o1.json::test_00008,invalid,passed,False,True,correct_reject,19.2972,0.003938,0.001601,0.002313,131,10
Github_medium---o1.json,Github_medium---o1.json::test_00009,invalid,passed,False,True,correct_reject,19.2972,0.070353,0.032384,0.037827,68,49
Github_medium---o1.json,Github_medium---o1.json::test_00010,invalid,passed,False,True,correct_reject,19.2972,0.137255,0.061676,0.075307,135,106
Github_medium---o10078.json,Github_medium---o10078.json::test_00000,valid,passed,True,True,correct_accept,2.25704,0.064486,0.028516,0.035704,125,125
Github_medium---o10078.json,Github_medium---o10078.json::test_00001,valid,failed,False,True,over_constraint,2.25704,0.026467,0.010946,0.015396,133,65
Github_medium---o10078.json,Github_medium---o10078.json::test_00002,invalid,passed,False,True,correct_reject,2.25704,0.001257,0.001204,3.5e-05,123,8
Github_medium---o10078.json,Github_medium---o10078.json::test_00003,invalid,passed,False,True,correct_reject,2.25704,0.00033,0.000118,0.000147,140,39
Github_medium---o10079.json,Github_medium---o10079.json::test_00000,valid,passed,True,True,correct_accept,1.87384,0.031951,0.014191,0.017559,105,105
Github_medium---o10079.json,Github_medium---o10079.json::test_00001,invalid,passed,False,True,correct_reject,1.87384,0.000152,4.8e-05,7.6e-05,104,14
Github_medium---o10079.json,Github_medium---o10079.json::test_00002,invalid,passed,False,True,correct_reject,1.87384,0.001006,0.000367,0.000518,111,39
Github_medium---o10079.json,Github_medium---o10079.json::test_00003,invalid,failed,True,True,under_constraint,1.87384,0.047151,0.019202,0.027671,104,104
