dataset_id,framework_id,schema_id,n_tests,n_valid_tests,n_invalid_tests,n_valid_completed,n_invalid_completed,n_completed,n_timeout,timeout_status,timeout_stage,timeout_elapsed_s,compile_grammar_s,validation_loop_mean_s,compute_mask_mean_s,commit_token_mean_s,schema_file_bytes,schema_json_chars,mean_instance_json_chars,mean_num_tokens,max_num_tokens,n_correct_accept,n_correct_reject,n_under_constraint,n_over_constraint,under_rate,over_rate,timeout_rate,coverage_rate,accuracy_completed,permissive_score,has_additionalProperties,has_allOf,has_anchor,has_anyOf,has_boolean_schema,has_const,has_contains,has_content,has_default,has_defs,has_dependentRequired,has_dependentSchemas,has_dynamicRef,has_enum,has_exclusiveMaximum,has_exclusiveMinimum,has_if_then_else,has_infinite_loop_detection,has_items,has_maxContains,has_maxItems,has_maxLength,has_maxProperties,has_maximum,has_minContains,has_minItems,has_minLength,has_minProperties,has_minimum,has_multipleOf,has_not,has_oneOf,has_pattern,has_patternProperties,has_prefixItems,has_properties,has_propertyNames,has_ref,has_required,has_type,has_unevaluatedItems,has_unevaluatedProperties,has_uniqueItems,nb_keywords,nb_properties,nb_required,schema_depth,nb_branches_combinators,nb_enum_values,nb_regex,large_enum,many_required,many_properties,deep_schema
Github_medium,outlines,Github_medium---o1.json,11,1,10,1,10,11,0,completed,,,19.2972,0.10329,0.0467498,0.056336,15682,639,471.909,129.091,148,1,7,3,0,0.3,0,0,1,0.727273,0.3,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,false,false,true,false,false,false,true,false,false,true,false,false,true,true,false,false,false,24,8,3,7,0,0,4,false,false,false,false
Github_medium,outlines,Github_medium---o10078.json,4,2,2,2,2,4,0,completed,,,2.25704,0.023135,0.010196,0.0128205,6252,981,332.5,130.25,140,1,2,0,1,0,0.5,0,1,0.75,-0.5,true,false,false,false,true,false,false,false,true,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,true,true,false,false,false,42,15,1,8,0,14,0,true,false,true,true
Github_medium,outlines,Github_medium---o10079.json,8,2,6,2,6,8,0,completed,,,1.87384,0.0145249,0.00621387,0.00818362,9797,810,267.25,110.875,128,2,5,1,0,0.166667,0,0,1,0.875,0.166667,true,false,false,false,true,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true,true,false,false,false,33,12,1,6,0,10,0,true,false,true,false
Github_medium,outlines,Github_medium---o102.json,3,2,1,2,1,3,0,completed,,,5.98206,0.509038,0.231131,0.277252,8259,1095,845.333,217.667,346,2,1,0,0,0,0,0,1,1,0,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true,true,false,false,false,37,17,14,10,0,5,0,false,true,true,true
Github_medium,outlines,Github_medium---o10217.json,4,2,2,2,2,4,0,completed,,,2.26979,0.253802,0.115931,0.137575,7489,961,459,136.5,149,2,2,0,0,0,0,0,1,1,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true,true,false,false,false,28,6,6,8,0,0,0,false,true,false,true
Github_medium,outlines,Github_medium---o10297.json,3,2,1,2,1,3,0,completed,,,29.8606,0.611965,0.267702,0.3433,12763,1920,1269.33,536,542,2,1,0,0,0,0,0,1,1,0,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,true,true,false,false,false,62,30,29,7,0,0,3,false,true,true,false
Github_medium,outlines,Github_medium---o10314.json,6,2,4,2,4,6,0,completed,,,0.025323,,,,9455,1600,,,,0,4,0,2,0,1,0,1,0.666667,-1,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,true,false,false,false,false,true,false,false,true,false,true,true,true,false,false,false,46,18,7,6,0,0,2,false,true,true,false
Github_medium,outlines,Github_medium---o1050.json,5,2,3,2,3,5,0,completed,,,33.4607,0.0702292,0.031164,0.0389144,7478,1817,382.6,133.8,151,0,3,0,2,0,1,0,1,0.6,-1,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,true,false,false,true,false,false,false,true,false,false,false,46,9,0,4,0,11,2,true,false,false,false
Github_medium,outlines,Github_medium---o10505.json,10,2,8,2,8,10,0,completed,,,4.5651,0.100889,0.0457503,0.0550116,16444,1516,593,157.6,170,1,8,0,1,0,0.5,0,1,0.9,-0.5,true,false,false,true,false,false,false,false,true,true,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,true,true,true,false,false,false,43,15,3,7,6,17,0,true,false,true,false
Github_medium,outlines,Github_medium---o10517.json,8,2,6,2,6,8,0,completed,,,270.184,,,,18115,1931,,,,0,6,0,2,0,1,0,1,0.75,-1,true,false,false,false,true,false,false,false,false,true,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,true,false,true,true,true,false,false,false,63,26,17,10,0,1,4,false,true,true,true
